datetime,HR,A1,A2,A3,A4,A5,A6,A7
2018-06-12 23:00:00,56.10999999999999,54.311733,51.878666,52.535313,52.78506,52.770603,52.31354,54.109386
2018-06-13 00:00:00,55.35999999999999,55.40527,52.934628,54.255375,54.527824,53.27827,51.266693,54.19864
2018-06-13 01:00:00,53.83,55.297615,52.99235,53.069798,53.966045,53.120064,52.067657,54.17784
2018-06-13 02:00:00,53.77,54.460777,53.576466,52.817326,53.9851,51.52353,52.453686,53.237957
2018-06-13 03:00:00,55.0,55.28442,55.330532,55.05376,55.156868,54.174244,54.324585,54.40042
2018-06-13 04:00:00,57.55,56.872585,58.038307,58.21809,57.45218,56.63478,54.949425,56.62067
2018-06-13 05:00:00,59.05,60.501522,61.27956,60.66546,59.302498,59.688343,59.904907,59.35379
2018-06-13 06:00:00,61.57,61.5223,63.78978,62.562943,61.973557,62.538136,59.364048,60.335476
2018-06-13 07:00:00,61.03,62.616463,64.315575,63.78305,62.613743,63.174026,62.85294,61.625652
2018-06-13 08:00:00,60.91,61.432358,61.959667,62.765976,61.78112,62.07815,60.38548,61.026596
2018-06-13 09:00:00,61.83,60.95314,61.58155,62.92954,62.60481,60.676876,60.355614,61.165627
2018-06-13 10:00:00,60.16,61.851673,62.21354,63.170135,63.67848,62.678246,60.64327,62.067432
2018-06-13 11:00:00,61.39000000000001,60.120186,62.29234,61.484325,62.564026,62.30392,59.331814,61.029045
2018-06-13 12:00:00,62.14000000000001,60.65012,61.777992,61.95741,63.29691,62.212704,59.317497,61.087
2018-06-13 13:00:00,60.18999999999999,60.826996,61.22363,61.25559,59.71094,61.4872,59.558754,60.849163
2018-06-13 14:00:00,59.120000000000005,59.16315,59.410786,58.851772,59.62842,60.531746,58.936916,59.297626
2018-06-13 15:00:00,58.78,58.625122,58.365147,58.966824,58.722687,60.06316,58.70161,59.401497
2018-06-13 16:00:00,58.97,58.896362,58.774242,58.273945,59.945606,60.742336,58.09414,59.195644
2018-06-13 17:00:00,60.879999999999995,59.24555,60.50765,59.9393,60.388428,59.287148,59.109016,59.63699
2018-06-13 18:00:00,60.43,61.79083,61.935703,61.79486,62.36726,62.22287,61.24003,62.30265
2018-06-13 19:00:00,61.76,60.06543,62.582493,62.256084,62.539978,62.3019,61.0907,61.73883
2018-06-13 20:00:00,61.53,60.521866,60.437607,60.31506,59.713802,60.705975,60.053802,60.495342
2018-06-13 21:00:00,58.78,59.85815,57.978622,57.566624,58.654877,57.924442,58.029457,58.041847
2018-06-13 22:00:00,61.8,57.386246,56.740395,56.799625,57.468605,56.063663,54.619724,55.509476
2018-06-13 23:00:00,61.57,60.329956,58.570442,58.035675,57.21295,57.71547,56.27806,56.807877
2018-06-14 00:00:00,60.0,59.698544,58.013805,57.808178,58.223057,56.83773,56.481773,57.658108
2018-06-14 01:00:00,60.02,58.35843,57.62089,57.80143,58.258926,57.820553,54.50993,58.32963
2018-06-14 02:00:00,59.6,58.70971,58.99675,58.599304,58.367996,58.00924,55.876118,58.41573
2018-06-14 03:00:00,59.75,59.1388,60.094376,59.811977,61.270756,60.064045,56.48766,59.91022
2018-06-14 04:00:00,62.3,59.43727,62.523357,61.606186,62.78292,62.988663,59.431038,61.14064
2018-06-14 05:00:00,59.7,61.8558,66.6298,65.17243,64.583694,64.37864,62.93058,63.870632
2018-06-14 06:00:00,62.43,59.73567,65.73253,62.694107,64.7636,63.059723,60.95306,61.524647
2018-06-14 07:00:00,64.32,61.758774,65.95692,64.1644,63.995125,64.05883,62.468586,62.9382
2018-06-14 08:00:00,64.36,64.26055,66.54396,64.81262,63.895805,64.15091,63.14732,63.70109
2018-06-14 09:00:00,65.01,63.713314,66.45518,64.78816,65.091125,64.51485,63.27624,64.26831
2018-06-14 10:00:00,66.18,64.64535,65.45152,65.19301,64.72479,64.08011,63.36225,64.86354
2018-06-14 11:00:00,66.25,65.726456,66.812035,65.75431,67.29534,67.540115,63.994366,66.06615
2018-06-14 12:00:00,65.76,64.74749,65.19332,64.659294,65.29291,66.25602,63.253006,64.40974
2018-06-14 13:00:00,65.4,63.583443,64.504135,63.50307,62.906956,64.740395,62.030968,63.08178
2018-06-14 14:00:00,65.1,64.07999,64.74342,62.922825,63.35052,66.0987,64.418175,63.87885
2018-06-14 15:00:00,65.22,64.009735,63.949257,62.856575,63.260006,64.072464,61.613365,63.896328
2018-06-14 16:00:00,64.31,64.20133,63.78747,63.51039,64.491875,65.26837,63.967968,64.84159
2018-06-14 17:00:00,63.03,63.707905,64.633156,63.866188,64.75698,63.551632,63.6877,63.915436
2018-06-14 18:00:00,64.78,61.93467,63.724403,63.115314,64.243645,63.70064,61.877697,64.04174
2018-06-14 19:00:00,66.26,63.53465,65.93506,65.02767,66.515366,65.52146,64.37328,65.65874
2018-06-14 20:00:00,66.36,65.35317,64.92943,63.135532,64.073,63.774082,63.247807,64.59078
2018-06-14 21:00:00,64.6,64.06196,62.768295,61.364452,62.957996,62.449646,61.94982,62.20624
2018-06-14 22:00:00,60.91,62.71468,62.853275,61.870037,62.51921,62.46454,61.95221,61.308525
2018-06-14 23:00:00,61.41,59.544502,58.895767,58.718212,60.014397,59.970394,58.21169,58.007797
2018-06-15 00:00:00,60.27,59.924862,58.606873,59.20121,57.947678,58.94156,58.376175,58.43352
2018-06-15 01:00:00,59.51,59.332222,58.991024,60.09971,58.90457,59.031097,58.16069,58.718983
2018-06-15 02:00:00,59.49,58.900074,59.22248,59.689644,58.67125,58.87308,57.071568,58.541206
2018-06-15 03:00:00,60.8,59.977085,60.469044,61.73783,60.10787,60.567932,58.891495,60.189198
2018-06-15 04:00:00,60.92,60.349133,63.21812,63.508263,64.71944,63.195564,63.762554,61.99436
2018-06-15 05:00:00,64.14,61.198124,64.392296,64.05311,64.79983,62.87944,60.8024,63.24109
2018-06-15 06:00:00,67.36,63.874138,67.97114,65.7666,66.2606,65.824394,64.57496,64.58981
2018-06-15 07:00:00,67.13,67.46484,68.587166,67.34512,67.756836,65.76522,66.39388,65.935074
2018-06-15 08:00:00,65.98,66.61714,66.99623,66.65221,66.32214,65.49064,65.39121,66.15111
2018-06-15 09:00:00,66.65,65.51231,66.28882,66.20399,67.043175,64.89562,64.46305,66.41786
2018-06-15 10:00:00,67.13,66.119286,66.42367,65.99903,66.706436,65.38541,63.967537,67.00108
2018-06-15 11:00:00,66.96,66.69191,68.02218,66.87118,67.996735,67.65884,66.225945,67.80131
2018-06-15 12:00:00,66.04,66.303085,67.45015,65.04702,66.352295,65.25304,66.05793,66.90405
2018-06-15 13:00:00,63.23,65.09726,65.63443,64.02113,64.35503,64.01242,65.105515,65.356834
2018-06-15 14:00:00,61.53,62.24835,63.524296,60.831844,63.29819,62.849773,61.99242,62.015278
2018-06-15 15:00:00,61.870000000000005,61.120537,61.900654,60.55754,61.371628,62.057194,60.599648,60.984264
2018-06-15 16:00:00,60.15,61.571213,61.109756,59.993023,60.33634,61.47402,60.658596,60.64036
2018-06-15 17:00:00,62.10999999999999,60.607517,60.79379,59.36675,59.947636,59.033634,58.771202,59.048164
2018-06-15 18:00:00,61.84,62.80012,62.896687,61.758118,62.28541,62.15127,62.335175,61.628532
2018-06-15 19:00:00,62.47,62.581192,63.564846,62.709175,63.431892,63.037285,62.24712,62.396576
2018-06-15 20:00:00,63.34,61.895226,61.478413,60.45839,61.272133,61.680454,59.830353,60.799088
2018-06-15 21:00:00,59.870000000000005,61.99743,60.65761,58.598545,59.26845,60.70109,59.061073,58.907974
2018-06-15 22:00:00,56.72,58.885567,58.48804,56.62303,58.758522,57.701813,57.48795,57.269012
2018-06-15 23:00:00,56.9,55.870125,55.121162,52.84149,55.079567,54.49723,53.890656,54.185863
2018-06-16 00:00:00,56.75,56.233456,55.163235,53.46955,53.410812,54.34978,53.230034,54.91361
2018-06-16 01:00:00,56.84,57.058212,55.846733,55.0568,55.332943,55.9099,52.251244,55.77418
2018-06-16 02:00:00,56.91,57.627323,57.179867,54.085945,56.78035,55.029114,56.13344,55.05211
2018-06-16 03:00:00,57.35,57.49892,57.286278,55.254154,57.2128,56.71819,56.291348,55.025467
2018-06-16 04:00:00,60.09,59.293297,57.94661,55.7752,58.154926,58.086487,56.00082,56.59422
2018-06-16 05:00:00,57.98,62.563354,60.1441,59.900494,58.893898,59.381508,59.84883,59.382656
2018-06-16 06:00:00,58.620000000000005,59.910923,59.06312,57.258232,58.31933,59.691307,59.07343,58.181065
2018-06-16 07:00:00,57.34,59.685986,58.693596,57.870487,58.774494,59.44403,58.64219,58.426018
2018-06-16 08:00:00,58.81000000000001,58.058964,57.670937,56.965267,56.749226,57.26073,56.71353,57.717552
2018-06-16 09:00:00,60.35999999999999,60.6443,59.620274,58.70145,59.195175,60.65602,58.51223,59.07129
2018-06-16 10:00:00,60.28,60.596275,60.126606,59.201283,60.79343,59.846752,60.091316,60.618584
2018-06-16 11:00:00,60.48,60.174446,60.832005,59.37663,61.953846,58.6383,60.589878,60.73755
2018-06-16 12:00:00,62.1,60.076,60.684315,58.71371,61.266262,59.551495,59.822727,59.72658
2018-06-16 13:00:00,57.2,60.52457,58.98067,58.34846,59.4131,58.85722,59.389027,59.300327
2018-06-16 14:00:00,56.879999999999995,56.58733,54.870056,53.074577,56.401455,54.725166,56.08833,54.50062
2018-06-16 15:00:00,56.51,55.65818,54.48649,54.652668,57.028843,55.314774,54.64977,55.6996
2018-06-16 16:00:00,57.120000000000005,56.226547,54.961567,54.543953,57.8102,56.51307,54.78784,55.24745
2018-06-16 17:00:00,56.89000000000001,56.949966,57.691116,56.805946,59.17069,55.593494,57.114944,57.087605
2018-06-16 18:00:00,57.78,57.56383,58.042706,56.99457,57.677616,56.745667,56.905716,57.73789
2018-06-16 19:00:00,62.33,58.821453,59.546387,60.00163,59.49679,59.3211,57.666466,59.743477
2018-06-16 20:00:00,60.57,62.564705,60.50532,61.166676,62.603737,61.889015,60.717022,61.322426
2018-06-16 21:00:00,58.6,58.85004,56.524616,56.470116,58.29788,57.764774,57.92189,57.91792
2018-06-16 22:00:00,53.459999999999994,57.099537,55.151997,56.49233,57.179752,57.537796,56.539467,56.034115
2018-06-16 23:00:00,53.379999999999995,52.939266,51.770668,50.31952,51.949356,51.288757,52.20865,50.765842
2018-06-17 00:00:00,49.68,53.151978,51.680485,52.231316,51.03002,50.62815,53.033253,50.39956
2018-06-17 01:00:00,48.98,50.092743,49.664867,49.058537,49.579994,49.883327,48.75593,48.965935
2018-06-17 02:00:00,48.76,49.268627,49.184433,48.62571,48.727535,48.601997,47.865757,48.313686
2018-06-17 03:00:00,48.53999999999999,49.55816,49.14898,47.45343,50.091995,48.6271,48.04128,47.74274
2018-06-17 04:00:00,48.25,49.514053,50.10485,47.684715,49.670643,48.504673,49.154865,48.767685
2018-06-17 05:00:00,47.96999999999999,49.82435,49.546055,46.362755,47.57422,47.16136,48.7719,48.54561
2018-06-17 06:00:00,50.559999999999995,48.91786,49.901493,47.21388,49.33849,49.50908,49.06045,48.728966
2018-06-17 07:00:00,51.23,52.49918,50.86702,49.476852,50.082027,51.574955,50.800148,50.93362
2018-06-17 08:00:00,50.58,53.1795,51.045105,50.533726,53.289738,52.825165,50.188713,51.79796
2018-06-17 09:00:00,51.85999999999999,51.86281,51.209724,50.344345,51.12898,51.92129,50.037487,51.745914
2018-06-17 10:00:00,53.77,52.970634,53.051712,51.44874,51.06256,51.72412,53.13131,52.98722
2018-06-17 11:00:00,56.78,54.983154,55.602173,55.239185,55.983093,53.827923,54.927856,54.673912
2018-06-17 12:00:00,54.51,56.413822,56.78361,54.5818,56.104397,55.398895,56.123013,55.548134
2018-06-17 13:00:00,50.78,53.578876,52.640667,50.966717,51.606644,50.853283,52.77132,52.282917
2018-06-17 14:00:00,48.77,50.799965,49.589966,47.672276,48.943974,49.305737,50.73635,48.890118
2018-06-17 15:00:00,48.76,48.9767,48.231705,47.95468,49.5609,48.276066,49.488438,48.089092
2018-06-17 16:00:00,48.27,48.83304,49.68101,48.609577,49.340908,49.168697,48.158962,48.918163
2018-06-17 17:00:00,47.84,49.46712,51.661213,50.444122,50.526047,48.616123,48.920288,49.153248
2018-06-17 18:00:00,50.559999999999995,50.17577,53.27074,51.27185,53.32939,50.23151,51.67364,50.44269
2018-06-17 19:00:00,57.85999999999999,53.294865,56.313915,56.93268,56.840534,54.517303,56.0489,54.33471
2018-06-17 20:00:00,61.03,57.899044,58.603546,59.902225,59.911034,57.28375,59.947968,58.694355
2018-06-17 21:00:00,53.89000000000001,59.911915,57.71274,57.856663,59.14537,57.576576,58.70061,59.193012
2018-06-17 22:00:00,61.27,52.661583,52.33653,52.53438,52.49684,52.306194,52.04007,52.387066
2018-06-17 23:00:00,60.08,60.840683,56.13092,57.299908,57.76123,57.896725,56.523975,57.06518
2018-06-18 00:00:00,57.60999999999999,57.84454,55.54476,54.572,58.51334,54.317204,56.246403,55.590096
2018-06-18 01:00:00,52.34,56.231277,53.75922,55.85634,56.600533,56.00784,53.05897,56.455345
2018-06-18 02:00:00,52.35,51.464966,51.553272,52.3733,52.97507,51.755314,50.887585,52.684574
2018-06-18 03:00:00,56.76,51.926098,53.99994,53.612892,53.911274,54.06225,50.95758,54.1409
2018-06-18 04:00:00,59.84,57.51514,59.811935,58.78027,59.835022,58.964134,54.704098,59.298008
2018-06-18 05:00:00,60.57,61.027447,63.52535,61.766304,62.22209,59.315487,58.93566,61.634712
2018-06-18 06:00:00,62.52,60.792942,65.370415,63.216084,63.785095,61.99354,62.132786,61.73203
2018-06-18 07:00:00,61.85,62.5721,63.45234,63.931644,61.883747,62.477726,62.181065,62.765316
2018-06-18 08:00:00,61.459999999999994,61.823914,61.02055,62.390945,60.41432,62.354134,60.99847,61.736416
2018-06-18 09:00:00,64.49,61.960625,62.268723,62.920044,63.78226,61.835625,61.270836,62.508442
2018-06-18 10:00:00,66.23,64.20953,64.56318,65.13038,65.07439,65.01024,62.792442,65.22153
2018-06-18 11:00:00,66.5,66.00199,66.72219,66.643486,66.56541,66.62302,63.272552,66.60468
2018-06-18 12:00:00,66.09,65.153015,65.77182,65.595245,65.62773,66.00445,63.72494,65.6959
2018-06-18 13:00:00,64.93,64.368515,64.44679,64.173195,63.040577,63.8215,64.05437,64.73723
2018-06-18 14:00:00,63.84,63.37946,63.908142,62.9533,62.690144,63.087868,63.272736,63.914955
2018-06-18 15:00:00,63.74,62.43034,62.836037,62.13934,62.59104,63.189766,61.970825,62.813946
2018-06-18 16:00:00,63.68999999999999,61.612785,61.673466,60.396156,61.669567,61.762302,61.407387,62.73056
2018-06-18 17:00:00,61.66,62.46898,62.056023,61.010452,60.913033,60.459217,61.194283,63.36434
2018-06-18 18:00:00,62.93,61.58565,61.591187,59.255135,61.724,60.42284,60.908924,62.67558
2018-06-18 19:00:00,64.04,62.235077,63.240707,62.472958,63.99778,62.88789,63.5861,63.917923
2018-06-18 20:00:00,62.290000000000006,62.28949,62.513397,59.818443,61.53798,61.694233,62.552357,62.43424
2018-06-18 21:00:00,59.0,60.729317,59.425613,56.503456,59.30668,57.757256,57.112267,58.450737
2018-06-18 22:00:00,56.14000000000001,57.736855,59.20359,56.674183,58.380768,58.393177,55.872917,57.394196
2018-06-18 23:00:00,52.56000000000001,54.569557,55.663464,52.874516,55.87293,55.881226,53.48838,54.668015
2018-06-19 00:00:00,48.68,51.371452,52.259785,50.451653,52.063217,52.690952,50.78378,51.96228
2018-06-19 01:00:00,48.52,48.612453,49.216183,48.616516,49.4159,49.941864,48.245262,49.594856
2018-06-19 02:00:00,48.53999999999999,49.21608,50.50273,48.306236,50.25733,50.468967,48.236572,49.99427
2018-06-19 03:00:00,49.459999999999994,50.48607,51.720543,48.889263,51.21064,51.413788,48.054546,50.42384
2018-06-19 04:00:00,55.33,52.241516,55.086834,52.82927,55.748753,53.13791,53.042324,51.239326
2018-06-19 05:00:00,56.98,59.255104,59.031948,58.65833,57.903107,57.773994,57.633034,56.834656
2018-06-19 06:00:00,60.51,59.01789,61.54141,59.27383,58.156906,61.37706,58.80247,58.603146
2018-06-19 07:00:00,61.89000000000001,61.25047,62.574642,60.927654,61.03457,60.056973,61.329483,60.84597
2018-06-19 08:00:00,63.51,62.418175,61.528748,60.936012,62.74923,62.29331,61.415333,61.66155
2018-06-19 09:00:00,67.09,63.408222,63.633945,63.844517,64.44976,64.89502,63.131912,63.636635
2018-06-19 10:00:00,68.26,66.503174,66.629295,65.60199,67.065475,66.6818,66.1442,66.96667
2018-06-19 11:00:00,69.3,67.446556,68.49516,66.22698,69.212006,67.43185,67.520096,68.53637
2018-06-19 12:00:00,68.66,67.84581,69.67586,66.01403,68.10209,68.04304,66.5616,68.439125
2018-06-19 13:00:00,68.11,66.62499,68.344345,65.4609,66.90401,67.92601,66.231705,67.54329
2018-06-19 14:00:00,68.13,65.868416,68.22059,64.471275,67.0451,67.64979,67.804855,67.12723
2018-06-19 15:00:00,67.93,66.142784,68.307755,65.485985,67.47887,67.2794,69.36081,67.32343
2018-06-19 16:00:00,67.62,66.47834,67.14086,64.67782,67.0353,66.39894,68.22147,66.84748
2018-06-19 17:00:00,65.77,65.66321,67.587555,65.300575,67.456314,65.13337,67.57839,66.39079
2018-06-19 18:00:00,66.17,63.95065,67.07703,63.970474,68.95639,64.71516,66.14734,65.63662
2018-06-19 19:00:00,67.18,65.229965,68.31183,65.55511,68.762665,67.00223,66.739105,66.87172
2018-06-19 20:00:00,66.65,64.25885,66.80043,63.457405,66.070625,66.021965,66.08153,65.44184
2018-06-19 21:00:00,65.31,62.78204,64.28195,61.482113,64.240555,63.965847,63.349712,63.01093
2018-06-19 22:00:00,64.67,61.394794,63.632736,60.935852,64.592026,63.907562,61.5158,62.089798
2018-06-19 23:00:00,64.82,61.44647,62.458736,58.893703,63.72678,62.089527,60.824375,60.767906
2018-06-20 00:00:00,63.620000000000005,61.723312,61.263416,59.738464,60.964046,60.978283,60.7769,62.013737
2018-06-20 01:00:00,63.53,60.652077,60.188297,60.64606,60.29533,61.44739,59.414112,61.846504
2018-06-20 02:00:00,63.77,61.189312,61.698456,61.207623,62.79583,61.976234,60.49762,61.58209
2018-06-20 03:00:00,64.1,61.482933,63.67968,63.058006,64.000595,63.387638,61.202454,63.724613
2018-06-20 04:00:00,65.28,62.221592,65.65439,63.861744,65.67127,65.565506,64.37537,64.7415
2018-06-20 05:00:00,65.67,64.22363,68.21529,65.9826,67.19325,66.83989,66.6885,66.5498
2018-06-20 06:00:00,69.36,65.11846,70.8829,66.06945,67.454216,67.09833,66.35476,66.65633
2018-06-20 07:00:00,68.8,69.15739,71.57045,69.0153,67.57515,69.125755,68.04656,68.71338
2018-06-20 08:00:00,68.07,67.85064,69.52496,67.673035,68.19966,68.438324,67.68063,68.53701
2018-06-20 09:00:00,70.26,67.30302,69.78479,68.38719,69.65958,69.68938,68.92106,68.56182
2018-06-20 10:00:00,70.68,70.10915,71.440994,70.307396,71.1471,70.84072,70.33577,70.68882
2018-06-20 11:00:00,70.53,69.45225,73.22591,70.36583,71.8696,69.91281,70.45248,71.41899
2018-06-20 12:00:00,70.31,69.41542,72.49432,68.37846,69.26919,68.99517,68.70755,69.30079
2018-06-20 13:00:00,69.53,69.03604,70.81808,67.91793,67.68574,68.11022,67.67288,68.48184
2018-06-20 14:00:00,69.2,67.98365,70.496155,67.658325,70.42656,69.744064,69.527855,68.40483
2018-06-20 15:00:00,69.32,67.89987,69.61933,68.53803,70.242195,69.528946,69.39161,68.030525
2018-06-20 16:00:00,69.54,68.02358,68.77214,67.55636,68.98463,68.6116,69.22662,67.67168
2018-06-20 17:00:00,67.23,68.4215,69.40274,68.190796,68.29272,66.36552,67.307365,67.257805
2018-06-20 18:00:00,67.91,66.22052,68.65979,66.894455,68.20948,66.4713,66.59259,66.50176
2018-06-20 19:00:00,68.54,65.84642,69.98512,69.398575,69.31207,69.10532,67.20035,68.16031
2018-06-20 20:00:00,68.28,65.79632,68.46971,66.94411,67.31438,67.69023,66.390335,66.34063
2018-06-20 21:00:00,65.71,65.42735,66.160736,65.040764,65.39964,66.25243,65.718956,63.882427
2018-06-20 22:00:00,64.33,63.35121,65.110756,63.025417,65.20487,64.62356,63.09343,61.942947
2018-06-20 23:00:00,63.56000000000001,63.050583,62.383625,60.332417,62.65017,62.327858,60.43313,60.182217
2018-06-21 00:00:00,63.66,62.244415,60.156857,60.294838,61.288414,60.299282,59.996433,59.932163
2018-06-21 01:00:00,63.89000000000001,62.38939,61.404682,61.964344,62.21962,61.895145,59.237015,60.352222
2018-06-21 02:00:00,63.72,62.700302,62.877827,62.690517,62.1499,62.12617,59.91708,60.88595
2018-06-21 03:00:00,63.41,62.58706,63.904255,64.1951,63.072433,63.708244,62.617313,62.86538
2018-06-21 04:00:00,64.11,63.262257,65.44449,64.12043,64.703514,63.91635,62.334755,63.3113
2018-06-21 05:00:00,64.73,65.734215,67.527565,66.64171,65.11857,64.49183,63.30898,64.94935
2018-06-21 06:00:00,67.22,66.20586,69.14423,67.438286,66.14696,67.78822,66.02707,64.88061
2018-06-21 07:00:00,68.1,67.81151,69.559166,68.83269,66.778465,67.74526,66.46023,66.93985
2018-06-21 08:00:00,68.03,68.61401,68.875114,69.07577,66.60281,67.92035,67.18971,67.79048
2018-06-21 09:00:00,70.79,68.364204,69.889244,70.20961,68.28672,68.93108,66.699036,68.84383
2018-06-21 10:00:00,71.24,71.130844,71.52982,70.78007,70.07446,69.618286,69.41362,70.0907
2018-06-21 11:00:00,71.68,70.88855,73.19767,71.36154,71.693245,70.35533,69.7865,70.789856
2018-06-21 12:00:00,71.35,70.75202,72.48437,70.081764,69.8771,70.872215,68.751144,69.49204
2018-06-21 13:00:00,70.25,70.23908,71.09583,69.33501,69.05424,70.39253,68.008354,68.51298
2018-06-21 14:00:00,70.16,69.71139,70.127014,67.78594,68.9463,70.41249,67.36358,67.66667
2018-06-21 15:00:00,69.74,69.93025,69.737656,68.640045,68.96406,70.53566,67.93022,67.61189
2018-06-21 16:00:00,68.94,68.84274,69.14711,66.8423,68.20411,68.82298,68.64463,66.53799
2018-06-21 17:00:00,67.22,67.86629,68.92373,67.37028,67.63021,66.600586,67.09122,66.25458
2018-06-21 18:00:00,67.26,66.73013,68.51265,65.53228,68.47106,65.77134,66.559906,65.745834
2018-06-21 19:00:00,67.92,67.14298,69.25079,67.61293,68.918465,68.322784,67.09695,67.00728
2018-06-21 20:00:00,67.7,66.22578,66.90129,65.823685,67.28119,67.2756,66.48065,65.99613
2018-06-21 21:00:00,65.24,66.12301,64.58388,63.52773,65.5664,65.590935,63.965096,62.94891
2018-06-21 22:00:00,64.04,63.33502,63.357895,61.87256,63.850082,63.608616,62.891758,60.908775
2018-06-21 23:00:00,63.51,62.87376,61.17653,58.985794,61.20027,61.210403,59.66172,59.256603
2018-06-22 00:00:00,62.209999999999994,62.269142,59.688595,60.907303,61.09958,60.94203,58.52015,59.754913
2018-06-22 01:00:00,59.81000000000001,61.675556,59.385475,60.898674,61.510048,61.250496,59.173927,59.842896
2018-06-22 02:00:00,59.370000000000005,60.053173,58.94521,59.17122,60.397118,59.524204,58.029026,58.188927
2018-06-22 03:00:00,59.7,60.2825,59.605648,60.330612,59.43327,59.37373,57.888695,58.665585
2018-06-22 04:00:00,62.9,60.961555,61.825436,61.889076,63.05696,62.547817,59.71728,60.25078
2018-06-22 05:00:00,64.68,65.07011,65.75472,65.784615,64.083755,63.417316,62.407593,63.698143
2018-06-22 06:00:00,67.43,65.44827,69.15787,67.10704,66.90878,66.76125,66.44036,65.48925
2018-06-22 07:00:00,67.19,68.32546,69.462616,69.38473,66.893776,67.68342,67.57808,67.39615
2018-06-22 08:00:00,67.58,68.40574,67.9164,68.32337,65.67698,68.92034,65.78696,67.258
2018-06-22 09:00:00,70.39,68.44956,68.39836,69.56829,66.95508,67.92723,65.971725,68.65048
2018-06-22 10:00:00,70.66,70.81885,70.228264,70.33329,70.0932,70.27632,68.803894,70.57861
2018-06-22 11:00:00,70.38,70.33576,71.57467,70.895645,71.902336,70.39312,68.95164,70.641914
2018-06-22 12:00:00,69.77,70.33866,70.49273,69.38397,69.75277,69.730965,68.44895,68.34333
2018-06-22 13:00:00,69.08,69.52541,69.15616,68.85952,67.746414,68.65021,66.509445,67.03942
2018-06-22 14:00:00,68.7,69.30614,68.63712,67.591675,68.23248,69.46582,67.951416,66.36264
2018-06-22 15:00:00,68.68,68.64931,67.76317,67.12257,67.443275,69.357506,68.42262,66.85505
2018-06-22 16:00:00,68.38,67.89884,67.954796,66.246544,68.11749,68.428925,66.82992,66.99148
2018-06-22 17:00:00,67.05,67.841995,69.003,67.465645,67.703094,66.40731,67.02247,66.90633
2018-06-22 18:00:00,67.27,66.453094,67.596466,65.43252,67.48025,65.958206,66.017944,66.30383
2018-06-22 19:00:00,67.16,67.10857,68.15803,67.21703,69.662735,68.51141,67.00278,66.92789
2018-06-22 20:00:00,67.35,65.584885,65.84018,65.428535,67.09001,67.054855,66.28789,65.42934
2018-06-22 21:00:00,66.29,65.376595,63.512943,63.43563,62.59695,65.5699,63.53283,63.240456
2018-06-22 22:00:00,56.8,64.24616,63.44326,63.02797,63.31855,64.444084,63.287094,62.116474
2018-06-22 23:00:00,55.73,56.919872,55.00711,53.40701,56.427612,56.125393,55.610947,55.261913
2018-06-23 00:00:00,55.33,55.346382,54.2917,54.864807,55.16147,56.434597,54.99128,54.85417
2018-06-23 01:00:00,56.06000000000001,55.972294,55.129353,54.66596,56.13033,56.61917,54.086426,54.2564
2018-06-23 02:00:00,56.040000000000006,56.781757,56.817123,55.020897,56.91866,56.549725,54.08101,54.77038
2018-06-23 03:00:00,56.59,57.325844,57.983433,56.35422,57.038307,58.03924,54.834522,55.761383
2018-06-23 04:00:00,55.7,58.36143,59.446808,58.334503,59.57951,59.6028,58.602966,56.951344
2018-06-23 05:00:00,56.52,57.475834,58.561,57.183464,57.43848,57.532227,56.764824,56.583626
2018-06-23 06:00:00,60.7,59.023785,60.197636,59.903305,59.583477,61.58165,58.269875,58.21762
2018-06-23 07:00:00,63.1,63.2257,61.807728,60.45388,60.401455,61.828686,61.29162,60.42414
2018-06-23 08:00:00,64.36,64.32598,62.5398,63.297813,61.51572,63.60822,61.73909,62.610157
2018-06-23 09:00:00,65.03,64.59898,64.59674,64.677704,64.96385,65.50531,63.316048,64.06312
2018-06-23 10:00:00,64.79,64.84079,65.075485,64.11432,65.328354,64.38957,63.407455,64.157616
2018-06-23 11:00:00,65.47,64.04325,64.8494,64.372734,65.668625,64.7069,63.16796,64.12085
2018-06-23 12:00:00,65.18,64.9382,64.579765,63.79864,64.431694,64.138145,61.59364,63.43038
2018-06-23 13:00:00,64.51,64.19503,63.410446,62.73291,62.089348,62.02334,60.396988,62.65375
2018-06-23 14:00:00,63.39000000000001,63.30098,62.837513,61.397034,61.65697,62.821247,61.60404,62.51523
2018-06-23 15:00:00,63.32,62.57161,61.98867,61.498314,62.413864,62.85435,61.181465,61.99012
2018-06-23 16:00:00,63.75,62.757656,61.546627,60.93983,62.989906,63.012318,61.44993,62.063255
2018-06-23 17:00:00,64.74,63.357563,63.559444,62.224407,63.385685,62.67622,62.290928,62.744965
2018-06-23 18:00:00,64.54,64.04647,65.43893,63.0374,66.83068,63.719913,63.106895,64.54376
2018-06-23 19:00:00,65.66,63.979683,66.69062,65.67728,67.95282,66.760605,63.87261,65.09778
2018-06-23 20:00:00,65.99,63.489265,65.8606,65.479416,68.01482,66.27525,63.99501,64.593185
2018-06-23 21:00:00,63.85,62.550945,63.39655,63.29849,64.077705,64.32299,63.01523,63.838955
2018-06-23 22:00:00,65.14,60.36253,60.488834,61.544487,61.549583,62.17463,60.413113,62.270985
2018-06-23 23:00:00,64.62,61.860523,60.375465,60.19578,62.29648,61.71986,61.978706,62.059616
