"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";",
26.02.2013;12:45;13:00;924,58;0;0;
26.02.2013;13:00;13:15;948,78;0;0;
26.02.2013;13:15;13:30;983,27;0;0;
26.02.2013;13:30;13:45;1016,98;0;0;
26.02.2013;13:45;14:00;1051,84;0;0;
26.02.2013;14:00;14:15;1087,48;0;0;
26.02.2013;14:15;14:30;1123,82;0;0;
26.02.2013;14:30;14:45;1159,94;0;0;
26.02.2013;14:45;15:00;1196,05;0;0;
26.02.2013;15:00;15:15;1233,49;0;0;
26.02.2013;15:15;15:30;1267,14;0;0;
26.02.2013;15:30;15:45;1300,43;0;0;
26.02.2013;15:45;16:00;1334,08;0;0;
26.02.2013;16:00;16:15;1355,45;0;0;
26.02.2013;16:15;16:30;1369,31;0;0;
26.02.2013;16:30;16:45;1383,32;0;0;
26.02.2013;16:45;17:00;1397,5;0;0;
26.02.2013;17:00;17:15;1409,57;0;0;
26.02.2013;17:15;17:30;1418,5;0;0;
26.02.2013;17:30;17:45;1426,74;0;0;
26.02.2013;17:45;18:00;1435,4;0;0;
26.02.2013;18:00;18:15;1445,22;0;0;
26.02.2013;18:15;18:30;1446,32;0;0;
26.02.2013;18:30;18:45;1446,69;0;0;
26.02.2013;18:45;19:00;1447,95;0;0;
26.02.2013;19:00;19:15;1449,05;0;0;
26.02.2013;19:15;19:30;1435,77;0;0;
26.02.2013;19:30;19:45;1422,28;0;0;
26.02.2013;19:45;20:00;1409,47;0;0;
26.02.2013;20:00;20:15;1393,4;0;0;
26.02.2013;20:15;20:30;1369,62;0;0;
26.02.2013;20:30;20:45;1345,73;0;0;
26.02.2013;20:45;21:00;1322,11;0;0;
26.02.2013;21:00;21:15;1294,6;0;0;
26.02.2013;21:15;21:30;1270,76;0;0;
26.02.2013;21:30;21:45;1246,3;0;0;
26.02.2013;21:45;22:00;1222,46;0;0;
26.02.2013;22:00;22:15;1196,58;0;0;
26.02.2013;22:15;22:30;1179,1;0;0;
26.02.2013;22:30;22:45;1161,88;0;0;
26.02.2013;22:45;23:00;1144,66;0;0;
26.02.2013;23:00;23:15;1126,44;0;0;
26.02.2013;23:15;23:30;1117,67;0;0;
26.02.2013;23:30;23:45;1109,85;0;0;
26.02.2013;23:45;00:00;1101,19;0;0;
27.02.2013;00:00;00:15;980,23;0;0;
27.02.2013;00:15;00:30;971,04;0;0;
27.02.2013;00:30;00:45;961,91;0;0;
27.02.2013;00:45;01:00;953,24;0;0;
27.02.2013;01:00;01:15;939,17;0;0;
27.02.2013;01:15;01:30;929,46;0;0;
27.02.2013;01:30;01:45;918,96;0;0;
27.02.2013;01:45;02:00;909,14;0;0;
27.02.2013;02:00;02:15;899,38;0;0;
27.02.2013;02:15;02:30;887,99;0;0;
27.02.2013;02:30;02:45;876,44;0;0;
27.02.2013;02:45;03:00;865,2;0;0;
27.02.2013;03:00;03:15;854,7;0;0;
27.02.2013;03:15;03:30;844,1;0;0;
27.02.2013;03:30;03:45;833,75;0;0;
27.02.2013;03:45;04:00;823,31;0;0;
27.02.2013;04:00;04:15;810,76;0;0;
27.02.2013;04:15;04:30;801,15;0;0;
27.02.2013;04:30;04:45;791,28;0;0;
27.02.2013;04:45;05:00;781,73;0;0;
27.02.2013;05:00;05:15;772,75;0;0;
27.02.2013;05:15;05:30;760,3;0;0;
27.02.2013;05:30;05:45;748,81;0;0;
27.02.2013;05:45;06:00;737;0;0;,
27.02.2013;06:00;06:15;725,13;0;0;
27.02.2013;06:15;06:30;709,22;0;0;
27.02.2013;06:30;06:45;693,79;0;0;
27.02.2013;06:45;07:00;678,46;0;0;
27.02.2013;07:00;07:15;661,71;0;0;
27.02.2013;07:15;07:30;639,35;0;0;
27.02.2013;07:30;07:45;617,19;0;0;
27.02.2013;07:45;08:00;595,3;0;0;
27.02.2013;08:00;08:15;569,73;0;0;
27.02.2013;08:15;08:30;541,33;0;0;
27.02.2013;08:30;08:45;513,29;0;0;
27.02.2013;08:45;09:00;485,15;0;0;
27.02.2013;09:00;09:15;456,38;0;0;
27.02.2013;09:15;09:30;427,67;0;0;
27.02.2013;09:30;09:45;398,95;0;0;
27.02.2013;09:45;10:00;370,55;0;0;
27.02.2013;10:00;10:15;343,61;0;0;
27.02.2013;10:15;10:30;325,24;0;0;
27.02.2013;10:30;10:45;306,55;0;0;
27.02.2013;10:45;11:00;288,28;0;0;
27.02.2013;11:00;11:15;273,84;0;0;
27.02.2013;11:15;11:30;264,02;0;0;
27.02.2013;11:30;11:45;253,84;0;0;
27.02.2013;11:45;12:00;244,23;0;0;
27.02.2013;12:00;12:15;234,73;0;0;
27.02.2013;12:15;12:30;230,27;0;0;
27.02.2013;12:30;12:45;225,49;0;0;
27.02.2013;12:45;13:00;220,71;0;0;
27.02.2013;13:00;13:15;215,04;0;0;
27.02.2013;13:15;13:30;214,31;0;0;
27.02.2013;13:30;13:45;213,73;0;0;
27.02.2013;13:45;14:00;213,04;0;0;
27.02.2013;14:00;14:15;214,25;0;0;
27.02.2013;14:15;14:30;216,72;0;0;
27.02.2013;14:30;14:45;219,61;0;0;
27.02.2013;14:45;15:00;222,97;0;0;
27.02.2013;15:00;15:15;225,44;0;0;
27.02.2013;15:15;15:30;227,96;0;0;
27.02.2013;15:30;15:45;230,63;0;0;
27.02.2013;15:45;16:00;234,1;0;0;
27.02.2013;16:00;16:15;234,05;0;0;
27.02.2013;16:15;16:30;236,25;0;0;
27.02.2013;16:30;16:45;237,83;0;0;
27.02.2013;16:45;17:00;239,82;0;0;
27.02.2013;17:00;17:15;241,97;0;0;
27.02.2013;17:15;17:30;244,44;0;0;
27.02.2013;17:30;17:45;247,69;0;0;
27.02.2013;17:45;18:00;251,27;0;0;
27.02.2013;18:00;18:15;255,41;0;0;
27.02.2013;18:15;18:30;259,25;0;0;
27.02.2013;18:30;18:45;263,08;0;0;
27.02.2013;18:45;19:00;266,91;0;0;
27.02.2013;19:00;19:15;271,21;0;0;
27.02.2013;19:15;19:30;271,9;0;0;
27.02.2013;19:30;19:45;272,89;0;0;
27.02.2013;19:45;20:00;273,58;0;0;
27.02.2013;20:00;20:15;272,74;0;0;
27.02.2013;20:15;20:30;270,79;0;0;
27.02.2013;20:30;20:45;268,64;0;0;
27.02.2013;20:45;21:00;267,02;0;0;
27.02.2013;21:00;21:15;263,71;0;0;
27.02.2013;21:15;21:30;262,19;0;0;
27.02.2013;21:30;21:45;260,51;0;0;
27.02.2013;21:45;22:00;258,88;0;0;
27.02.2013;22:00;22:15;256,25;0;0;
27.02.2013;22:15;22:30;256,88;0;0;
27.02.2013;22:30;22:45;257,2;0;0;
27.02.2013;22:45;23:00;258,62;0;0;
27.02.2013;23:00;23:15;259,72;0;0;
27.02.2013;23:15;23:30;263,6;0;0;
27.02.2013;23:30;23:45;268,17;0;0;
27.02.2013;23:45;00:00;272,89;0;0;
28.02.2013;00:00;00:15;318,04;0;0;
28.02.2013;00:15;00:30;334,48;0;0;
28.02.2013;00:30;00:45;351,8;0;0;
28.02.2013;00:45;01:00;370,13;0;0;
28.02.2013;01:00;01:15;384,72;0;0;
28.02.2013;01:15;01:30;401,05;0;0;
28.02.2013;01:30;01:45;417,95;0;0;
28.02.2013;01:45;02:00;435,02;0;0;
28.02.2013;02:00;02:15;453,92;0;0;
28.02.2013;02:15;02:30;473,18;0;0;
28.02.2013;02:30;02:45;492,77;0;0;
28.02.2013;02:45;03:00;512,35;0;0;
28.02.2013;03:00;03:15;532,56;0;0;
28.02.2013;03:15;03:30;553,93;0;0;
28.02.2013;03:30;03:45;575,56;0;0;
28.02.2013;03:45;04:00;597,19;0;0;
28.02.2013;04:00;04:15;619,5;0;0;
28.02.2013;04:15;04:30;636,56;0;0;
28.02.2013;04:30;04:45;654,41;0;0;
28.02.2013;04:45;05:00;672,32;0;0;
28.02.2013;05:00;05:15;692,69;0;0;
28.02.2013;05:15;05:30;709,33;0;0;
28.02.2013;05:30;05:45;725,97;0;0;
28.02.2013;05:45;06:00;742,67;0;0;
28.02.2013;06:00;06:15;762,46;0;0;
28.02.2013;06:15;06:30;778,42;0;0;
28.02.2013;06:30;06:45;794,43;0;0;
28.02.2013;06:45;07:00;810,55;0;0;
28.02.2013;07:00;07:15;819,21;0;0;
28.02.2013;07:15;07:30;822,41;0;0;
28.02.2013;07:30;07:45;825,09;0;0;
28.02.2013;07:45;08:00;828,61;0;0;
28.02.2013;08:00;08:15;828,29;0;0;
28.02.2013;08:15;08:30;824,25;0;0;
28.02.2013;08:30;08:45;820,68;0;0;
28.02.2013;08:45;09:00;816,8;0;0;
28.02.2013;09:00;09:15;812,86;0;0;
28.02.2013;09:15;09:30;809,81;0;0;
28.02.2013;09:30;09:45;807,14;0;0;
28.02.2013;09:45;10:00;805,56;0;0;
28.02.2013;10:00;10:15;807,14;0;0;
28.02.2013;10:15;10:30;825,72;0;0;
28.02.2013;10:30;10:45;843,94;0;0;
28.02.2013;10:45;11:00;862,94;0;0;
28.02.2013;11:00;11:15;884,99;0;0;
28.02.2013;11:15;11:30;915,65;0;0;
28.02.2013;11:30;11:45;946,73;0;0;
28.02.2013;11:45;12:00;978,34;0;0;
28.02.2013;12:00;12:15;1009,89;0;0;
28.02.2013;12:15;12:30;1047,8;0;0;
28.02.2013;12:30;12:45;1085,75;0;0;
28.02.2013;12:45;13:00;1124,29;0;0;
28.02.2013;13:00;13:15;1159,1;0;0;
28.02.2013;13:15;13:30;1194,95;0;0;
28.02.2013;13:30;13:45;1230,55;0;0;
28.02.2013;13:45;14:00;1266,77;0;0;
28.02.2013;14:00;14:15;1302,79;0;0;
28.02.2013;14:15;14:30;1334,55;0;0;
28.02.2013;14:30;14:45;1366,58;0;0;
28.02.2013;14:45;15:00;1398,02;0;0;
28.02.2013;15:00;15:15;1431,83;0;0;
28.02.2013;15:15;15:30;1467,8;0;0;
28.02.2013;15:30;15:45;1503,44;0;0;
28.02.2013;15:45;16:00;1538,99;0;0;
28.02.2013;16:00;16:15;1572,58;0;0;
28.02.2013;16:15;16:30;1618,84;0;0;
28.02.2013;16:30;16:45;1664,41;0;0;
28.02.2013;16:45;17:00;1710,92;0;0;
28.02.2013;17:00;17:15;1757,7;0;0;
28.02.2013;17:15;17:30;1814,93;0;0;
28.02.2013;17:30;17:45;1871,94;0;0;
28.02.2013;17:45;18:00;1929,59;0;0;
28.02.2013;18:00;18:15;1991,43;0;0;
28.02.2013;18:15;18:30;2061,47;0;0;
28.02.2013;18:30;18:45;2131,5;0;0;
28.02.2013;18:45;19:00;2201,54;0;0;
28.02.2013;19:00;19:15;2267,27;0;0;
28.02.2013;19:15;19:30;2331,95;0;0;
28.02.2013;19:30;19:45;2395,84;0;0;
28.02.2013;19:45;20:00;2459,83;0;0;
28.02.2013;20:00;20:15;2530,55;0;0;
28.02.2013;20:15;20:30;2596,96;0;0;
28.02.2013;20:30;20:45;2663,27;0;0;
28.02.2013;20:45;21:00;2729,84;0;0;
28.02.2013;21:00;21:15;2793,26;0;0;
28.02.2013;21:15;21:30;2841,14;0;0;
28.02.2013;21:30;21:45;2889,5;0;0;
28.02.2013;21:45;22:00;2938,11;0;0;
28.02.2013;22:00;22:15;2987,67;0;0;
28.02.2013;22:15;22:30;2996,65;0;0;
28.02.2013;22:30;22:45;3006,94;0;0;
28.02.2013;22:45;23:00;3016,44;0;0;
28.02.2013;23:00;23:15;3025,05;0;0;
28.02.2013;23:15;23:30;3020,85;0;0;
28.02.2013;23:30;23:45;3017,7;0;0;
28.02.2013;23:45;00:00;3014,34;0;0;
01.03.2013;00:00;00:15;3009,35;0;0;
01.03.2013;00:15;00:30;3003,84;0;0;
01.03.2013;00:30;00:45;2998,28;0;0;
01.03.2013;00:45;01:00;2991,82;0;0;
01.03.2013;01:00;01:15;2981,9;0;0;
01.03.2013;01:15;01:30;2969,61;0;0;
01.03.2013;01:30;01:45;2957,06;0;0;
01.03.2013;01:45;02:00;2945,3;0;0;
01.03.2013;02:00;02:15;2932,86;0;0;
01.03.2013;02:15;02:30;2932,07;0;0;
01.03.2013;02:30;02:45;2930,55;0;0;
01.03.2013;02:45;03:00;2929,4;0;0;
01.03.2013;03:00;03:15;2925,46;0;0;
01.03.2013;03:15;03:30;2921,78;0;0;
01.03.2013;03:30;03:45;2918,79;0;0;
01.03.2013;03:45;04:00;2914,96;0;0;
01.03.2013;04:00;04:15;2905,77;0;0;
01.03.2013;04:15;04:30;2891,39;0;0;
01.03.2013;04:30;04:45;2876;0;0;,
01.03.2013;04:45;05:00;2860,99;0;0;
01.03.2013;05:00;05:15;2845,19;0;0;
01.03.2013;05:15;05:30;2824,08;0;0;
01.03.2013;05:30;05:45;2802,92;0;0;
01.03.2013;05:45;06:00;2781,5;0;0;
01.03.2013;06:00;06:15;2761,66;0;0;
01.03.2013;06:15;06:30;2742,86;0;0;
01.03.2013;06:30;06:45;2723,86;0;0;
01.03.2013;06:45;07:00;2705,48;0;0;
01.03.2013;07:00;07:15;2679,76;0;0;
01.03.2013;07:15;07:30;2657,29;0;0;
01.03.2013;07:30;07:45;2635,13;0;0;
01.03.2013;07:45;08:00;2612,45;0;0;
01.03.2013;08:00;08:15;2588,67;0;0;
01.03.2013;08:15;08:30;2567,36;0;0;
01.03.2013;08:30;08:45;2545,62;0;0;
01.03.2013;08:45;09:00;2524,88;0;0;
01.03.2013;09:00;09:15;2505,25;0;0;
01.03.2013;09:15;09:30;2479,1;0;0;
01.03.2013;09:30;09:45;2453,38;0;0;
01.03.2013;09:45;10:00;2427,18;0;0;
01.03.2013;10:00;10:15;2407,91;0;0;
01.03.2013;10:15;10:30;2373,42;0;0;
01.03.2013;10:30;10:45;2339,51;0;0;
01.03.2013;10:45;11:00;2304,91;0;0;
01.03.2013;11:00;11:15;2275,35;0;0;
01.03.2013;11:15;11:30;2251,09;0;0;
01.03.2013;11:30;11:45;2226,58;0;0;
01.03.2013;11:45;12:00;2202,22;0;0;
01.03.2013;12:00;12:15;2178,23;0;0;
01.03.2013;12:15;12:30;2165,36;0;0;
01.03.2013;12:30;12:45;2152,61;0;0;
01.03.2013;12:45;13:00;2138,8;0;0;
01.03.2013;13:00;13:15;2131,82;0;0;
01.03.2013;13:15;13:30;2155,28;0;0;
01.03.2013;13:30;13:45;2178,7;0;0;
01.03.2013;13:45;14:00;2202,48;0;0;
01.03.2013;14:00;14:15;2225;0;0;,
01.03.2013;14:15;14:30;2250,1;0;0;
01.03.2013;14:30;14:45;2275,14;0;0;
01.03.2013;14:45;15:00;2300,18;0;0;
01.03.2013;15:00;15:15;2326,01;0;0;
01.03.2013;15:15;15:30;2349,27;0;0;
01.03.2013;15:30;15:45;2371,9;0;0;
01.03.2013;15:45;16:00;2394,37;0;0;
01.03.2013;16:00;16:15;2415,95;0;0;
01.03.2013;16:15;16:30;2431,12;0;0;
01.03.2013;16:30;16:45;2446,4;0;0;
01.03.2013;16:45;17:00;2461,67;0;0;
01.03.2013;17:00;17:15;2475,8;0;0;
01.03.2013;17:15;17:30;2491,81;0;0;
01.03.2013;17:30;17:45;2507,19;0;0;
01.03.2013;17:45;18:00;2523,36;0;0;
01.03.2013;18:00;18:15;2544,57;0;0;
01.03.2013;18:15;18:30;2579,32;0;0;
01.03.2013;18:30;18:45;2614,08;0;0;
01.03.2013;18:45;19:00;2648,52;0;0;
01.03.2013;19:00;19:15;2671,83;0;0;
01.03.2013;19:15;19:30;2677,24;0;0;
01.03.2013;19:30;19:45;2682,54;0;0;
01.03.2013;19:45;20:00;2687,16;0;0;
01.03.2013;20:00;20:15;2682,75;0;0;
01.03.2013;20:15;20:30;2661,96;0;0;
01.03.2013;20:30;20:45;2640,86;0;0;
01.03.2013;20:45;21:00;2620,17;0;0;
01.03.2013;21:00;21:15;2593,18;0;0;
01.03.2013;21:15;21:30;2539,9;0;0;
01.03.2013;21:30;21:45;2487,45;0;0;
01.03.2013;21:45;22:00;2434,84;0;0;
01.03.2013;22:00;22:15;2376,57;0;0;
01.03.2013;22:15;22:30;2287,95;0;0;
01.03.2013;22:30;22:45;2199,07;0;0;
01.03.2013;22:45;23:00;2110,29;0;0;
01.03.2013;23:00;23:15;2026,03;0;0;
01.03.2013;23:15;23:30;1938,98;0;0;
01.03.2013;23:30;23:45;1852,31;0;0;
01.03.2013;23:45;00:00;1765,21;0;0;
02.03.2013;00:00;00:15;1383,22;0;0;
02.03.2013;00:15;00:30;1306,99;0;0;
02.03.2013;00:30;00:45;1230,6;0;0;
02.03.2013;00:45;01:00;1155,21;0;0;
02.03.2013;01:00;01:15;1078,04;0;0;
02.03.2013;01:15;01:30;1033,04;0;0;
02.03.2013;01:30;01:45;988,89;0;0;
02.03.2013;01:45;02:00;944,21;0;0;
02.03.2013;02:00;02:15;903,89;0;0;
02.03.2013;02:15;02:30;879,06;0;0;
02.03.2013;02:30;02:45;854,12;0;0;
02.03.2013;02:45;03:00;829,71;0;0;
02.03.2013;03:00;03:15;806,93;0;0;
02.03.2013;03:15;03:30;789,97;0;0;
02.03.2013;03:30;03:45;772,91;0;0;
02.03.2013;03:45;04:00;756,26;0;0;
02.03.2013;04:00;04:15;740,15;0;0;
02.03.2013;04:15;04:30;730,8;0;0;
02.03.2013;04:30;04:45;720,72;0;0;
02.03.2013;04:45;05:00;711,59;0;0;
02.03.2013;05:00;05:15;703,82;0;0;
02.03.2013;05:15;05:30;699,56;0;0;
02.03.2013;05:30;05:45;695;0;0;,
02.03.2013;05:45;06:00;691,22;0;0;
02.03.2013;06:00;06:15;688,22;0;0;
02.03.2013;06:15;06:30;691,64;0;0;
02.03.2013;06:30;06:45;695;0;0;,
02.03.2013;06:45;07:00;698,62;0;0;
02.03.2013;07:00;07:15;705,18;0;0;
02.03.2013;07:15;07:30;715,1;0;0;
02.03.2013;07:30;07:45;725,29;0;0;
02.03.2013;07:45;08:00;735,37;0;0;
02.03.2013;08:00;08:15;744,66;0;0;
02.03.2013;08:15;08:30;759,73;0;0;
02.03.2013;08:30;08:45;774,69;0;0;
02.03.2013;08:45;09:00;789,29;0;0;
02.03.2013;09:00;09:15;804,2;0;0;
02.03.2013;09:15;09:30;811,44;0;0;
02.03.2013;09:30;09:45;818,95;0;0;
02.03.2013;09:45;10:00;826,61;0;0;
02.03.2013;10:00;10:15;833,7;0;0;
02.03.2013;10:15;10:30;868,46;0;0;
02.03.2013;10:30;10:45;903,42;0;0;
02.03.2013;10:45;11:00;938,28;0;0;
02.03.2013;11:00;11:15;978,02;0;0;
02.03.2013;11:15;11:30;1047,01;0;0;
02.03.2013;11:30;11:45;1116,41;0;0;
02.03.2013;11:45;12:00;1185,71;0;0;
02.03.2013;12:00;12:15;1256,75;0;0;
02.03.2013;12:15;12:30;1351,4;0;0;
02.03.2013;12:30;12:45;1446,32;0;0;
02.03.2013;12:45;13:00;1540,98;0;0;
02.03.2013;13:00;13:15;1641,26;0;0;
02.03.2013;13:15;13:30;1739,75;0;0;
02.03.2013;13:30;13:45;1838,39;0;0;
02.03.2013;13:45;14:00;1938,3;0;0;
02.03.2013;14:00;14:15;2038,94;0;0;
02.03.2013;14:15;14:30;2135,59;0;0;
02.03.2013;14:30;14:45;2232,25;0;0;
02.03.2013;14:45;15:00;2328,58;0;0;
02.03.2013;15:00;15:15;2425,87;0;0;
02.03.2013;15:15;15:30;2509,03;0;0;
02.03.2013;15:30;15:45;2592,03;0;0;
02.03.2013;15:45;16:00;2675,3;0;0;
02.03.2013;16:00;16:15;2759,51;0;0;
02.03.2013;16:15;16:30;2843,19;0;0;
02.03.2013;16:30;16:45;2926,82;0;0;
02.03.2013;16:45;17:00;3010,72;0;0;
02.03.2013;17:00;17:15;3093,93;0;0;
02.03.2013;17:15;17:30;3185,12;0;0;
02.03.2013;17:30;17:45;3276,21;0;0;
02.03.2013;17:45;18:00;3367,72;0;0;
02.03.2013;18:00;18:15;3467,89;0;0;
02.03.2013;18:15;18:30;3589,37;0;0;
02.03.2013;18:30;18:45;3710,33;0;0;
02.03.2013;18:45;19:00;3831,87;0;0;
02.03.2013;19:00;19:15;3945,74;0;0;
02.03.2013;19:15;19:30;4055,52;0;0;
02.03.2013;19:30;19:45;4165,14;0;0;
02.03.2013;19:45;20:00;4274,02;0;0;
02.03.2013;20:00;20:15;4391,63;0;0;
02.03.2013;20:15;20:30;4492,53;0;0;
02.03.2013;20:30;20:45;4593,54;0;0;
02.03.2013;20:45;21:00;4694,34;0;0;
02.03.2013;21:00;21:15;4787,06;0;0;
02.03.2013;21:15;21:30;4858,93;0;0;
02.03.2013;21:30;21:45;4930,75;0;0;
02.03.2013;21:45;22:00;5002,99;0;0;
02.03.2013;22:00;22:15;5069,82;0;0;
02.03.2013;22:15;22:30;5127,73;0;0;
02.03.2013;22:30;22:45;5186,11;0;0;
02.03.2013;22:45;23:00;5244,02;0;0;
02.03.2013;23:00;23:15;5298,04;0;0;
02.03.2013;23:15;23:30;5345,81;0;0;
02.03.2013;23:30;23:45;5394,22;0;0;
02.03.2013;23:45;00:00;5441,63;0;0;
03.03.2013;00:00;00:15;5307,49;0;0;
03.03.2013;00:15;00:30;5313,52;0;0;
03.03.2013;00:30;00:45;5318,2;0;0;
03.03.2013;00:45;01:00;5321,98;0;0;
03.03.2013;01:00;01:15;5321,93;0;0;
03.03.2013;01:15;01:30;5313,37;0;0;
03.03.2013;01:30;01:45;5305,13;0;0;
03.03.2013;01:45;02:00;5296,62;0;0;
03.03.2013;02:00;02:15;5285,02;0;0;
03.03.2013;02:15;02:30;5262,29;0;0;
03.03.2013;02:30;02:45;5239,24;0;0;
03.03.2013;02:45;03:00;5215,88;0;0;
03.03.2013;03:00;03:15;5188,37;0;0;
03.03.2013;03:15;03:30;5150,72;0;0;
03.03.2013;03:30;03:45;5112,55;0;0;
03.03.2013;03:45;04:00;5074,07;0;0;
03.03.2013;04:00;04:15;5027,77;0;0;
03.03.2013;04:15;04:30;4959,52;0;0;
03.03.2013;04:30;04:45;4890,79;0;0;
03.03.2013;04:45;05:00;4822,13;0;0;
03.03.2013;05:00;05:15;4749,52;0;0;
03.03.2013;05:15;05:30;4666,09;0;0;
03.03.2013;05:30;05:45;4582,67;0;0;
03.03.2013;05:45;06:00;4498,67;0;0;
03.03.2013;06:00;06:15;4414,57;0;0;
03.03.2013;06:15;06:30;4327;0;0;,
03.03.2013;06:30;06:45;4239,9;0;0;
03.03.2013;06:45;07:00;4153,33;0;0;
03.03.2013;07:00;07:15;4064,97;0;0;
03.03.2013;07:15;07:30;3988,58;0;0;
03.03.2013;07:30;07:45;3913,3;0;0;
03.03.2013;07:45;08:00;3837,23;0;0;
03.03.2013;08:00;08:15;3759,47;0;0;
03.03.2013;08:15;08:30;3673,58;0;0;
03.03.2013;08:30;08:45;3588,48;0;0;
03.03.2013;08:45;09:00;3503,59;0;0;
03.03.2013;09:00;09:15;3419,8;0;0;
03.03.2013;09:15;09:30;3330,71;0;0;
03.03.2013;09:30;09:45;3242,56;0;0;
03.03.2013;09:45;10:00;3153,15;0;0;
03.03.2013;10:00;10:15;3071,46;0;0;
03.03.2013;10:15;10:30;2954,33;0;0;
03.03.2013;10:30;10:45;2837,26;0;0;
03.03.2013;10:45;11:00;2719,03;0;0;
03.03.2013;11:00;11:15;2607,68;0;0;
03.03.2013;11:15;11:30;2494,01;0;0;
03.03.2013;11:30;11:45;2380,04;0;0;
03.03.2013;11:45;12:00;2265,8;0;0;
03.03.2013;12:00;12:15;2155,02;0;0;
03.03.2013;12:15;12:30;2067,03;0;0;
03.03.2013;12:30;12:45;1978,78;0;0;
03.03.2013;12:45;13:00;1890,58;0;0;
03.03.2013;13:00;13:15;1802,38;0;0;
03.03.2013;13:15;13:30;1756,91;0;0;
03.03.2013;13:30;13:45;1710,35;0;0;
03.03.2013;13:45;14:00;1664,78;0;0;
03.03.2013;14:00;14:15;1616,63;0;0;
03.03.2013;14:15;14:30;1575,84;0;0;
03.03.2013;14:30;14:45;1534,94;0;0;
03.03.2013;14:45;15:00;1494,41;0;0;
03.03.2013;15:00;15:15;1454,72;0;0;
03.03.2013;15:15;15:30;1419,28;0;0;
03.03.2013;15:30;15:45;1384,53;0;0;
03.03.2013;15:45;16:00;1349,25;0;0;
03.03.2013;16:00;16:15;1312,92;0;0;
03.03.2013;16:15;16:30;1276,54;0;0;
03.03.2013;16:30;16:45;1239,89;0;0;
03.03.2013;16:45;17:00;1203,46;0;0;
03.03.2013;17:00;17:15;1167,65;0;0;
03.03.2013;17:15;17:30;1133,27;0;0;
03.03.2013;17:30;17:45;1098,77;0;0;
03.03.2013;17:45;18:00;1065,17;0;0;
03.03.2013;18:00;18:15;1036,04;0;0;
03.03.2013;18:15;18:30;1018,71;0;0;
03.03.2013;18:30;18:45;1001,33;0;0;
03.03.2013;18:45;19:00;983,64;0;0;
03.03.2013;19:00;19:15;967,63;0;0;
03.03.2013;19:15;19:30;959,75;0;0;
03.03.2013;19:30;19:45;951,67;0;0;
03.03.2013;19:45;20:00;944,37;0;0;
03.03.2013;20:00;20:15;936,08;0;0;
03.03.2013;20:15;20:30;927,83;0;0;
03.03.2013;20:30;20:45;919,33;0;0;
03.03.2013;20:45;21:00;911,61;0;0;
03.03.2013;21:00;21:15;900,8;0;0;
03.03.2013;21:15;21:30;884,52;0;0;
03.03.2013;21:30;21:45;868,04;0;0;
03.03.2013;21:45;22:00;851,39;0;0;
03.03.2013;22:00;22:15;833,02;0;0;
03.03.2013;22:15;22:30;809,18;0;0;
03.03.2013;22:30;22:45;785,51;0;0;
03.03.2013;22:45;23:00;761,99;0;0;
03.03.2013;23:00;23:15;738,1;0;0;
03.03.2013;23:15;23:30;717,68;0;0;
03.03.2013;23:30;23:45;697,15;0;0;
03.03.2013;23:45;00:00;676,36;0;0;
04.03.2013;00:00;00:15;478,07;0;0;
04.03.2013;00:15;00:30;451,66;0;0;
04.03.2013;00:30;00:45;425,09;0;0;
04.03.2013;00:45;01:00;398,84;0;0;
04.03.2013;01:00;01:15;366,24;0;0;
04.03.2013;01:15;01:30;342,2;0;0;
04.03.2013;01:30;01:45;317,68;0;0;
04.03.2013;01:45;02:00;293,69;0;0;
04.03.2013;02:00;02:15;272,53;0;0;
04.03.2013;02:15;02:30;255,78;0;0;
04.03.2013;02:30;02:45;240,14;0;0;
04.03.2013;02:45;03:00;224,23;0;0;
04.03.2013;03:00;03:15;209,95;0;0;
04.03.2013;03:15;03:30;200,66;0;0;
04.03.2013;03:30;03:45;192,05;0;0;
04.03.2013;03:45;04:00;183,23;0;0;
04.03.2013;04:00;04:15;174,2;0;0;
04.03.2013;04:15;04:30;170,94;0;0;
04.03.2013;04:30;04:45;168,21;0;0;
04.03.2013;04:45;05:00;165,53;0;0;
04.03.2013;05:00;05:15;164,54;0;0;
04.03.2013;05:15;05:30;166,32;0;0;
04.03.2013;05:30;05:45;168,16;0;0;
04.03.2013;05:45;06:00;170,57;0;0;
04.03.2013;06:00;06:15;173,46;0;0;
04.03.2013;06:15;06:30;176,98;0;0;
04.03.2013;06:30;06:45;180,92;0;0;
04.03.2013;06:45;07:00;185,27;0;0;
04.03.2013;07:00;07:15;188,53;0;0;
04.03.2013;07:15;07:30;193,99;0;0;
04.03.2013;07:30;07:45;199,92;0;0;
04.03.2013;07:45;08:00;205,33;0;0;
04.03.2013;08:00;08:15;207,32;0;0;
04.03.2013;08:15;08:30;212,94;0;0;
04.03.2013;08:30;08:45;218,82;0;0;
04.03.2013;08:45;09:00;225,02;0;0;
04.03.2013;09:00;09:15;228,95;0;0;
04.03.2013;09:15;09:30;229,85;0;0;
04.03.2013;09:30;09:45;231,58;0;0;
04.03.2013;09:45;10:00;234,15;0;0;
04.03.2013;10:00;10:15;236,72;0;0;
04.03.2013;10:15;10:30;228,95;0;0;
04.03.2013;10:30;10:45;222,13;0;0;
