"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";"
03.03.2013;18:00;18:15;1285;0;0;
03.03.2013;18:15;18:30;1334;0;0;
03.03.2013;18:30;18:45;1318;0;0;
03.03.2013;18:45;19:00;1345;0;0;
03.03.2013;19:00;19:15;1250;0;0;
03.03.2013;19:15;19:30;1236;0;0;
03.03.2013;19:30;19:45;1255;0;0;
03.03.2013;19:45;20:00;1232;0;0;
03.03.2013;20:00;20:15;1178;0;0;
03.03.2013;20:15;20:30;1084;0;0;
03.03.2013;20:30;20:45;973;0;0;
03.03.2013;20:45;21:00;926;0;0;
03.03.2013;21:00;21:15;892;0;0;
03.03.2013;21:15;21:30;909;0;0;
03.03.2013;21:30;21:45;885;0;0;
03.03.2013;21:45;22:00;768;0;0;
03.03.2013;22:00;22:15;745;0;0;
03.03.2013;22:15;22:30;669;0;0;
03.03.2013;22:30;22:45;604;0;0;
03.03.2013;22:45;23:00;505;0;0;
03.03.2013;23:00;23:15;433;0;0;
03.03.2013;23:15;23:30;355;0;0;
03.03.2013;23:30;23:45;297;0;0;
03.03.2013;23:45;00:00;249;0;0;
04.03.2013;00:00;00:15;222;0;0;
04.03.2013;00:15;00:30;168;0;0;
04.03.2013;00:30;00:45;116;0;0;
04.03.2013;00:45;01:00;62;0;0;
04.03.2013;01:00;01:15;46;0;0;
04.03.2013;01:15;01:30;49;0;0;
04.03.2013;01:30;01:45;34;0;0;
04.03.2013;01:45;02:00;50;0;0;
04.03.2013;02:00;02:15;44;0;0;
04.03.2013;02:15;02:30;50;0;0;
04.03.2013;02:30;02:45;56;0;0;
04.03.2013;02:45;03:00;52;0;0;
04.03.2013;03:00;03:15;60;0;0;
04.03.2013;03:15;03:30;69;0;0;
04.03.2013;03:30;03:45;60;0;0;
04.03.2013;03:45;04:00;62;0;0;
04.03.2013;04:00;04:15;84;0;0;
04.03.2013;04:15;04:30;71;0;0;
04.03.2013;04:30;04:45;78;0;0;
04.03.2013;04:45;05:00;65;0;0;
04.03.2013;05:00;05:15;71;0;0;
04.03.2013;05:15;05:30;72;0;0;
04.03.2013;05:30;05:45;82;0;0;
04.03.2013;05:45;06:00;92;0;0;
04.03.2013;06:00;06:15;109;0;0;
04.03.2013;06:15;06:30;105;0;0;
04.03.2013;06:30;06:45;105;0;0;
04.03.2013;06:45;07:00;110;0;0;
04.03.2013;07:00;07:15;133;0;0;
04.03.2013;07:15;07:30;152;0;0;
04.03.2013;07:30;07:45;161;0;0;
04.03.2013;07:45;08:00;188;0;0;
04.03.2013;08:00;08:15;265;0;0;
04.03.2013;08:15;08:30;304;0;0;
04.03.2013;08:30;08:45;289;0;0;
04.03.2013;08:45;09:00;262;0;0;
04.03.2013;09:00;09:15;226;0;0;
04.03.2013;09:15;09:30;208;0;0;
04.03.2013;09:30;09:45;197;0;0;
04.03.2013;09:45;10:00;193;0;0;
04.03.2013;10:00;10:15;178;0;0;
04.03.2013;10:15;10:30;191;0;0;
04.03.2013;10:30;10:45;228;0;0;
04.03.2013;10:45;11:00;266;0;0;
04.03.2013;11:00;11:15;312;0;0;
04.03.2013;11:15;11:30;374;0;0;
04.03.2013;11:30;11:45;416;0;0;
04.03.2013;11:45;12:00;392;0;0;
04.03.2013;12:00;12:15;385;0;0;
04.03.2013;12:15;12:30;378;0;0;
04.03.2013;12:30;12:45;387;0;0;
04.03.2013;12:45;13:00;411;0;0;
04.03.2013;13:00;13:15;424;0;0;
04.03.2013;13:15;13:30;401;0;0;
04.03.2013;13:30;13:45;377;0;0;
04.03.2013;13:45;14:00;348;0;0;
04.03.2013;14:00;14:15;358;0;0;
04.03.2013;14:15;14:30;385;0;0;
04.03.2013;14:30;14:45;456;0;0;
04.03.2013;14:45;15:00;449;0;0;
04.03.2013;15:00;15:15;474;0;0;
04.03.2013;15:15;15:30;469;0;0;
04.03.2013;15:30;15:45;513;0;0;
04.03.2013;15:45;16:00;554;0;0;
04.03.2013;16:00;16:15;564;0;0;
04.03.2013;16:15;16:30;611;0;0;
04.03.2013;16:30;16:45;637;0;0;
04.03.2013;16:45;17:00;680;0;0;
04.03.2013;17:00;17:15;746;0;0;
04.03.2013;17:15;17:30;777;0;0;
04.03.2013;17:30;17:45;805;0;0;
04.03.2013;17:45;18:00;904;0;0;
04.03.2013;18:00;18:15;1111;0;0;
04.03.2013;18:15;18:30;1300;0;0;
04.03.2013;18:30;18:45;1414;0;0;
04.03.2013;18:45;19:00;1609;0;0;
04.03.2013;19:00;19:15;1766;0;0;
04.03.2013;19:15;19:30;1975;0;0;
04.03.2013;19:30;19:45;2174;0;0;
04.03.2013;19:45;20:00;2280;0;0;
04.03.2013;20:00;20:15;2454;0;0;
04.03.2013;20:15;20:30;2552;0;0;
04.03.2013;20:30;20:45;2679;0;0;
04.03.2013;20:45;21:00;2801;0;0;
04.03.2013;21:00;21:15;2920;0;0;
04.03.2013;21:15;21:30;2940;0;0;
04.03.2013;21:30;21:45;3002;0;0;
04.03.2013;21:45;22:00;3008;0;0;
04.03.2013;22:00;22:15;3081;0;0;
04.03.2013;22:15;22:30;3001;0;0;
04.03.2013;22:30;22:45;2857;0;0;
04.03.2013;22:45;23:00;2745;0;0;
04.03.2013;23:00;23:15;2714;0;0;
04.03.2013;23:15;23:30;2680;0;0;
04.03.2013;23:30;23:45;2641;0;0;
04.03.2013;23:45;00:00;2549;0;0;
05.03.2013;00:00;00:15;2429;0;0;
05.03.2013;00:15;00:30;2507;0;0;
05.03.2013;00:30;00:45;2518;0;0;
05.03.2013;00:45;01:00;2454;0;0;
05.03.2013;01:00;01:15;2437;0;0;
05.03.2013;01:15;01:30;2356;0;0;
05.03.2013;01:30;01:45;2379;0;0;
05.03.2013;01:45;02:00;2387;0;0;
05.03.2013;02:00;02:15;2288;0;0;
05.03.2013;02:15;02:30;2329;0;0;
05.03.2013;02:30;02:45;2336;0;0;
05.03.2013;02:45;03:00;2292;0;0;
05.03.2013;03:00;03:15;2279;0;0;
05.03.2013;03:15;03:30;2279;0;0;
05.03.2013;03:30;03:45;2385;0;0;
05.03.2013;03:45;04:00;2521;0;0;
05.03.2013;04:00;04:15;2509;0;0;
05.03.2013;04:15;04:30;2494;0;0;
05.03.2013;04:30;04:45;2587;0;0;
05.03.2013;04:45;05:00;2688;0;0;
05.03.2013;05:00;05:15;2728;0;0;
05.03.2013;05:15;05:30;2657;0;0;
05.03.2013;05:30;05:45;2725;0;0;
05.03.2013;05:45;06:00;2812;0;0;
05.03.2013;06:00;06:15;2784;0;0;
05.03.2013;06:15;06:30;2769;0;0;
05.03.2013;06:30;06:45;2772;0;0;
05.03.2013;06:45;07:00;2792;0;0;
05.03.2013;07:00;07:15;2826;0;0;
05.03.2013;07:15;07:30;2801;0;0;
05.03.2013;07:30;07:45;2747;0;0;
05.03.2013;07:45;08:00;2517;0;0;
05.03.2013;08:00;08:15;2202;0;0;
05.03.2013;08:15;08:30;2067;0;0;
05.03.2013;08:30;08:45;1838;0;0;
05.03.2013;08:45;09:00;1536;0;0;
05.03.2013;09:00;09:15;1354;0;0;
05.03.2013;09:15;09:30;1237;0;0;
05.03.2013;09:30;09:45;1177;0;0;
05.03.2013;09:45;10:00;1202;0;0;
05.03.2013;10:00;10:15;1201;0;0;
05.03.2013;10:15;10:30;1163;0;0;
05.03.2013;10:30;10:45;1095;0;0;
05.03.2013;10:45;11:00;1060;0;0;
05.03.2013;11:00;11:15;1025;0;0;
05.03.2013;11:15;11:30;999;0;0;
05.03.2013;11:30;11:45;1024;0;0;
05.03.2013;11:45;12:00;1007;0;0;
05.03.2013;12:00;12:15;988;0;0;
05.03.2013;12:15;12:30;985;0;0;
05.03.2013;12:30;12:45;1021;0;0;
05.03.2013;12:45;13:00;1004;0;0;
05.03.2013;13:00;13:15;997;0;0;
05.03.2013;13:15;13:30;1045;0;0;
05.03.2013;13:30;13:45;1086;0;0;
05.03.2013;13:45;14:00;1166;0;0;
05.03.2013;14:00;14:15;1224;0;0;
05.03.2013;14:15;14:30;1325;0;0;
05.03.2013;14:30;14:45;1377;0;0;
05.03.2013;14:45;15:00;1430;0;0;
05.03.2013;15:00;15:15;1425;0;0;
05.03.2013;15:15;15:30;1477;0;0;
05.03.2013;15:30;15:45;1438;0;0;
05.03.2013;15:45;16:00;1468;0;0;
05.03.2013;16:00;16:15;1460;0;0;
05.03.2013;16:15;16:30;1442;0;0;
05.03.2013;16:30;16:45;1449;0;0;
05.03.2013;16:45;17:00;1433;0;0;
05.03.2013;17:00;17:15;1390;0;0;
05.03.2013;17:15;17:30;1388;0;0;
05.03.2013;17:30;17:45;1456;0;0;
05.03.2013;17:45;18:00;1533;0;0;
05.03.2013;18:00;18:15;1679;0;0;
05.03.2013;18:15;18:30;1904;0;0;
05.03.2013;18:30;18:45;1988;0;0;
05.03.2013;18:45;19:00;2060;0;0;
05.03.2013;19:00;19:15;2086;0;0;
05.03.2013;19:15;19:30;2165;0;0;
05.03.2013;19:30;19:45;2225;0;0;
05.03.2013;19:45;20:00;2175;0;0;
05.03.2013;20:00;20:15;2128;0;0;
05.03.2013;20:15;20:30;2074;0;0;
05.03.2013;20:30;20:45;2022;0;0;
05.03.2013;20:45;21:00;2016;0;0;
05.03.2013;21:00;21:15;2030;0;0;
05.03.2013;21:15;21:30;1961;0;0;
05.03.2013;21:30;21:45;1842;0;0;
05.03.2013;21:45;22:00;1701;0;0;
05.03.2013;22:00;22:15;1645;0;0;
05.03.2013;22:15;22:30;1527;0;0;
05.03.2013;22:30;22:45;1454;0;0;
05.03.2013;22:45;23:00;1418;0;0;
05.03.2013;23:00;23:15;1353;0;0;
05.03.2013;23:15;23:30;1293;0;0;
05.03.2013;23:30;23:45;1188;0;0;
05.03.2013;23:45;00:00;1184;0;0;
06.03.2013;00:00;00:15;1196;0;0;
06.03.2013;00:15;00:30;1180;0;0;
06.03.2013;00:30;00:45;1137;0;0;
06.03.2013;00:45;01:00;1143;0;0;
06.03.2013;01:00;01:15;1127;0;0;
06.03.2013;01:15;01:30;1068;0;0;
06.03.2013;01:30;01:45;1047;0;0;
06.03.2013;01:45;02:00;1007;0;0;
06.03.2013;02:00;02:15;981;0;0;
06.03.2013;02:15;02:30;960;0;0;
06.03.2013;02:30;02:45;925;0;0;
06.03.2013;02:45;03:00;962;0;0;
06.03.2013;03:00;03:15;963;0;0;
06.03.2013;03:15;03:30;946;0;0;
06.03.2013;03:30;03:45;889;0;0;
06.03.2013;03:45;04:00;837;0;0;
06.03.2013;04:00;04:15;813;0;0;
06.03.2013;04:15;04:30;806;0;0;
06.03.2013;04:30;04:45;797;0;0;
06.03.2013;04:45;05:00;771;0;0;
06.03.2013;05:00;05:15;696;0;0;
06.03.2013;05:15;05:30;600;0;0;
06.03.2013;05:30;05:45;536;0;0;
06.03.2013;05:45;06:00;478;0;0;
06.03.2013;06:00;06:15;467;0;0;
06.03.2013;06:15;06:30;472;0;0;
06.03.2013;06:30;06:45;475;0;0;
06.03.2013;06:45;07:00;435;0;0;
06.03.2013;07:00;07:15;430;0;0;
06.03.2013;07:15;07:30;465;0;0;
06.03.2013;07:30;07:45;471;0;0;
06.03.2013;07:45;08:00;474;0;0;
06.03.2013;08:00;08:15;459;0;0;
06.03.2013;08:15;08:30;407;0;0;
06.03.2013;08:30;08:45;336;0;0;
06.03.2013;08:45;09:00;277;0;0;
06.03.2013;09:00;09:15;219;0;0;
06.03.2013;09:15;09:30;147;0;0;
06.03.2013;09:30;09:45;92;0;0;
06.03.2013;09:45;10:00;65;0;0;
06.03.2013;10:00;10:15;38;0;0;
06.03.2013;10:15;10:30;37;0;0;
06.03.2013;10:30;10:45;32;0;0;
06.03.2013;10:45;11:00;31;0;0;
06.03.2013;11:00;11:15;29;0;0;
06.03.2013;11:15;11:30;24;0;0;
06.03.2013;11:30;11:45;13;0;0;
06.03.2013;11:45;12:00;15;0;0;
06.03.2013;12:00;12:15;15;0;0;
06.03.2013;12:15;12:30;17;0;0;
06.03.2013;12:30;12:45;14;0;0;
06.03.2013;12:45;13:00;3;0;0;
06.03.2013;13:00;13:15;2;0;0;
06.03.2013;13:15;13:30;6;0;0;
06.03.2013;13:30;13:45;18;0;0;
06.03.2013;13:45;14:00;29;0;0;
06.03.2013;14:00;14:15;37;0;0;
06.03.2013;14:15;14:30;38;0;0;
06.03.2013;14:30;14:45;45;0;0;
06.03.2013;14:45;15:00;44;0;0;
06.03.2013;15:00;15:15;43;0;0;
06.03.2013;15:15;15:30;40;0;0;
06.03.2013;15:30;15:45;74;0;0;
06.03.2013;15:45;16:00;95;0;0;
06.03.2013;16:00;16:15;97;0;0;
06.03.2013;16:15;16:30;127;0;0;
06.03.2013;16:30;16:45;179;0;0;
06.03.2013;16:45;17:00;177;0;0;
06.03.2013;17:00;17:15;231;0;0;
06.03.2013;17:15;17:30;299;0;0;
06.03.2013;17:30;17:45;390;0;0;
06.03.2013;17:45;18:00;532;0;0;
06.03.2013;18:00;18:15;679;0;0;
06.03.2013;18:15;18:30;817;0;0;
06.03.2013;18:30;18:45;914;0;0;
06.03.2013;18:45;19:00;1028;0;0;
06.03.2013;19:00;19:15;1165;0;0;
06.03.2013;19:15;19:30;1309;0;0;
06.03.2013;19:30;19:45;1309;0;0;
06.03.2013;19:45;20:00;1634;0;0;
06.03.2013;20:00;20:15;1672;0;0;
06.03.2013;20:15;20:30;1743;0;0;
06.03.2013;20:30;20:45;1792;0;0;
06.03.2013;20:45;21:00;1803;0;0;
06.03.2013;21:00;21:15;1724;0;0;
06.03.2013;21:15;21:30;1814;0;0;
06.03.2013;21:30;21:45;1988;0;0;
06.03.2013;21:45;22:00;2053;0;0;
06.03.2013;22:00;22:15;2047;0;0;
06.03.2013;22:15;22:30;2050;0;0;
06.03.2013;22:30;22:45;2184;0;0;
06.03.2013;22:45;23:00;2254;0;0;
06.03.2013;23:00;23:15;2222;0;0;
06.03.2013;23:15;23:30;2332;0;0;
06.03.2013;23:30;23:45;2497;0;0;
06.03.2013;23:45;00:00;2668;0;0;
07.03.2013;00:00;00:15;2787;0;0;
07.03.2013;00:15;00:30;2825;0;0;
07.03.2013;00:30;00:45;2742;0;0;
07.03.2013;00:45;01:00;2605;0;0;
07.03.2013;01:00;01:15;2656;0;0;
07.03.2013;01:15;01:30;2632;0;0;
07.03.2013;01:30;01:45;2547;0;0;
07.03.2013;01:45;02:00;2477;0;0;
07.03.2013;02:00;02:15;2497;0;0;
07.03.2013;02:15;02:30;2390;0;0;
07.03.2013;02:30;02:45;2379;0;0;
07.03.2013;02:45;03:00;2497;0;0;
07.03.2013;03:00;03:15;2518;0;0;
07.03.2013;03:15;03:30;2489;0;0;
07.03.2013;03:30;03:45;2552;0;0;
07.03.2013;03:45;04:00;2685;0;0;
07.03.2013;04:00;04:15;2784;0;0;
07.03.2013;04:15;04:30;2832;0;0;
07.03.2013;04:30;04:45;2962;0;0;
07.03.2013;04:45;05:00;3047;0;0;
07.03.2013;05:00;05:15;3196;0;0;
07.03.2013;05:15;05:30;3153;0;0;
07.03.2013;05:30;05:45;3235;0;0;
07.03.2013;05:45;06:00;3138;0;0;
07.03.2013;06:00;06:15;3126;0;0;
07.03.2013;06:15;06:30;3173;0;0;
07.03.2013;06:30;06:45;3265;0;0;
07.03.2013;06:45;07:00;3283;0;0;
07.03.2013;07:00;07:15;3250;0;0;
07.03.2013;07:15;07:30;3131;0;0;
07.03.2013;07:30;07:45;3112;0;0;
07.03.2013;07:45;08:00;3189;0;0;
07.03.2013;08:00;08:15;3209;0;0;
07.03.2013;08:15;08:30;3118;0;0;
07.03.2013;08:30;08:45;2969;0;0;
07.03.2013;08:45;09:00;2973;0;0;
07.03.2013;09:00;09:15;2910;0;0;
07.03.2013;09:15;09:30;2740;0;0;
07.03.2013;09:30;09:45;2673;0;0;
07.03.2013;09:45;10:00;2587;0;0;
07.03.2013;10:00;10:15;2598;0;0;
07.03.2013;10:15;10:30;2601;0;0;
07.03.2013;10:30;10:45;2622;0;0;
07.03.2013;10:45;11:00;2725;0;0;
07.03.2013;11:00;11:15;2875;0;0;
07.03.2013;11:15;11:30;2914;0;0;
07.03.2013;11:30;11:45;2921;0;0;
07.03.2013;11:45;12:00;3000;0;0;
07.03.2013;12:00;12:15;3031;0;0;
07.03.2013;12:15;12:30;3075;0;0;
07.03.2013;12:30;12:45;3174;0;0;
07.03.2013;12:45;13:00;3284;0;0;
07.03.2013;13:00;13:15;3392;0;0;
07.03.2013;13:15;13:30;3352;0;0;
07.03.2013;13:30;13:45;3319;0;0;
07.03.2013;13:45;14:00;3420;0;0;
07.03.2013;14:00;14:15;3505;0;0;
07.03.2013;14:15;14:30;3654;0;0;
07.03.2013;14:30;14:45;3814;0;0;
07.03.2013;14:45;15:00;3913;0;0;
07.03.2013;15:00;15:15;3989;0;0;
07.03.2013;15:15;15:30;4103;0;0;
07.03.2013;15:30;15:45;4221;0;0;
07.03.2013;15:45;16:00;4198;0;0;
07.03.2013;16:00;16:15;4162;0;0;
07.03.2013;16:15;16:30;4233;0;0;
07.03.2013;16:30;16:45;4387;0;0;
07.03.2013;16:45;17:00;4436;0;0;
07.03.2013;17:00;17:15;4276;0;0;
07.03.2013;17:15;17:30;4190;0;0;
07.03.2013;17:30;17:45;4294;0;0;
07.03.2013;17:45;18:00;4434;0;0;
07.03.2013;18:00;18:15;4462;0;0;
07.03.2013;18:15;18:30;4610;0;0;
07.03.2013;18:30;18:45;4678;0;0;
07.03.2013;18:45;19:00;4677;0;0;
07.03.2013;19:00;19:15;4688;0;0;
07.03.2013;19:15;19:30;4493;0;0;
07.03.2013;19:30;19:45;4573;0;0;
07.03.2013;19:45;20:00;4725;0;0;
07.03.2013;20:00;20:15;4747;0;0;
07.03.2013;20:15;20:30;4737;0;0;
07.03.2013;20:30;20:45;4781;0;0;
07.03.2013;20:45;21:00;4745;0;0;
07.03.2013;21:00;21:15;4599;0;0;
07.03.2013;21:15;21:30;4658;0;0;
07.03.2013;21:30;21:45;4618;0;0;
07.03.2013;21:45;22:00;4459;0;0;
07.03.2013;22:00;22:15;4380;0;0;
07.03.2013;22:15;22:30;4228;0;0;
07.03.2013;22:30;22:45;4193;0;0;
07.03.2013;22:45;23:00;4104;0;0;
07.03.2013;23:00;23:15;3890;0;0;
07.03.2013;23:15;23:30;3804;0;0;
07.03.2013;23:30;23:45;3833;0;0;
07.03.2013;23:45;00:00;3822;0;0;
08.03.2013;00:00;00:15;3931;0;0;
08.03.2013;00:15;00:30;3973;0;0;
08.03.2013;00:30;00:45;3969;0;0;
08.03.2013;00:45;01:00;3906;0;0;
08.03.2013;01:00;01:15;3881;0;0;
08.03.2013;01:15;01:30;3949;0;0;
08.03.2013;01:30;01:45;4150;0;0;
08.03.2013;01:45;02:00;4205;0;0;
08.03.2013;02:00;02:15;4235;0;0;
08.03.2013;02:15;02:30;4188;0;0;
08.03.2013;02:30;02:45;4240;0;0;
08.03.2013;02:45;03:00;4099;0;0;
08.03.2013;03:00;03:15;3980;0;0;
08.03.2013;03:15;03:30;3962;0;0;
08.03.2013;03:30;03:45;3996;0;0;
08.03.2013;03:45;04:00;3991;0;0;
08.03.2013;04:00;04:15;3937;0;0;
08.03.2013;04:15;04:30;3915;0;0;
08.03.2013;04:30;04:45;3766;0;0;
08.03.2013;04:45;05:00;3815;0;0;
08.03.2013;05:00;05:15;3951;0;0;
08.03.2013;05:15;05:30;3839;0;0;
08.03.2013;05:30;05:45;3846;0;0;
08.03.2013;05:45;06:00;3659;0;0;
08.03.2013;06:00;06:15;3590;0;0;
08.03.2013;06:15;06:30;3595;0;0;
08.03.2013;06:30;06:45;3568;0;0;
08.03.2013;06:45;07:00;3529;0;0;
08.03.2013;07:00;07:15;3540;0;0;
08.03.2013;07:15;07:30;3605;0;0;
08.03.2013;07:30;07:45;3749;0;0;
08.03.2013;07:45;08:00;3653;0;0;
08.03.2013;08:00;08:15;3642;0;0;
08.03.2013;08:15;08:30;3651;0;0;
08.03.2013;08:30;08:45;3746;0;0;
08.03.2013;08:45;09:00;3572;0;0;
08.03.2013;09:00;09:15;3823;0;0;
08.03.2013;09:15;09:30;3802;0;0;
08.03.2013;09:30;09:45;3856;0;0;
08.03.2013;09:45;10:00;3853;0;0;
08.03.2013;10:00;10:15;3882;0;0;
08.03.2013;10:15;10:30;3867;0;0;
08.03.2013;10:30;10:45;3902;0;0;
08.03.2013;10:45;11:00;3911;0;0;
08.03.2013;11:00;11:15;3902;0;0;
08.03.2013;11:15;11:30;3791;0;0;
08.03.2013;11:30;11:45;3835;0;0;
08.03.2013;11:45;12:00;3787;0;0;
08.03.2013;12:00;12:15;3933;0;0;
08.03.2013;12:15;12:30;3917;0;0;
08.03.2013;12:30;12:45;3857;0;0;
08.03.2013;12:45;13:00;3895;0;0;
08.03.2013;13:00;13:15;4069;0;0;
08.03.2013;13:15;13:30;4185;0;0;
08.03.2013;13:30;13:45;4069;0;0;
08.03.2013;13:45;14:00;4153;0;0;
08.03.2013;14:00;14:15;4115;0;0;
08.03.2013;14:15;14:30;4236;0;0;
08.03.2013;14:30;14:45;4327;0;0;
08.03.2013;14:45;15:00;4327;0;0;
08.03.2013;15:00;15:15;4185;0;0;
08.03.2013;15:15;15:30;4052;0;0;
08.03.2013;15:30;15:45;4066;0;0;
08.03.2013;15:45;16:00;3916;0;0;
08.03.2013;16:00;16:15;3722;0;0;
08.03.2013;16:15;16:30;3608;0;0;
08.03.2013;16:30;16:45;3603;0;0;
08.03.2013;16:45;17:00;3552;0;0;
08.03.2013;17:00;17:15;3383;0;0;
08.03.2013;17:15;17:30;3243;0;0;
08.03.2013;17:30;17:45;3006;0;0;
08.03.2013;17:45;18:00;2935;0;0;
08.03.2013;18:00;18:15;2944;0;0;
08.03.2013;18:15;18:30;2768;0;0;
08.03.2013;18:30;18:45;2770;0;0;
08.03.2013;18:45;19:00;2777;0;0;
08.03.2013;19:00;19:15;2635;0;0;
08.03.2013;19:15;19:30;2633;0;0;
08.03.2013;19:30;19:45;2581;0;0;
08.03.2013;19:45;20:00;2752;0;0;
08.03.2013;20:00;20:15;2726;0;0;
08.03.2013;20:15;20:30;2666;0;0;
08.03.2013;20:30;20:45;2641;0;0;
08.03.2013;20:45;21:00;2647;0;0;
08.03.2013;21:00;21:15;2665;0;0;
08.03.2013;21:15;21:30;2592;0;0;
08.03.2013;21:30;21:45;2428;0;0;
08.03.2013;21:45;22:00;2305;0;0;
08.03.2013;22:00;22:15;2386;0;0;
08.03.2013;22:15;22:30;2365;0;0;
08.03.2013;22:30;22:45;2419;0;0;
08.03.2013;22:45;23:00;2460;0;0;
08.03.2013;23:00;23:15;2371;0;0;
08.03.2013;23:15;23:30;2400;0;0;
08.03.2013;23:30;23:45;2322;0;0;
08.03.2013;23:45;00:00;2130;0;0;
09.03.2013;00:00;00:15;1959;0;0;
09.03.2013;00:15;00:30;1910;0;0;
09.03.2013;00:30;00:45;1878;0;0;
09.03.2013;00:45;01:00;1783;0;0;
09.03.2013;01:00;01:15;1780;0;0;
09.03.2013;01:15;01:30;1752;0;0;
09.03.2013;01:30;01:45;1811;0;0;
09.03.2013;01:45;02:00;1795;0;0;
09.03.2013;02:00;02:15;1713;0;0;
09.03.2013;02:15;02:30;1765;0;0;
09.03.2013;02:30;02:45;1777;0;0;
09.03.2013;02:45;03:00;1702;0;0;
09.03.2013;03:00;03:15;1655;0;0;
09.03.2013;03:15;03:30;1609;0;0;
09.03.2013;03:30;03:45;1680;0;0;
09.03.2013;03:45;04:00;1711;0;0;
09.03.2013;04:00;04:15;1777;0;0;
09.03.2013;04:15;04:30;1842;0;0;
09.03.2013;04:30;04:45;1751;0;0;
09.03.2013;04:45;05:00;1716;0;0;
09.03.2013;05:00;05:15;1779;0;0;
09.03.2013;05:15;05:30;1733;0;0;
09.03.2013;05:30;05:45;1793;0;0;
09.03.2013;05:45;06:00;1845;0;0;
09.03.2013;06:00;06:15;1856;0;0;
09.03.2013;06:15;06:30;1873;0;0;
09.03.2013;06:30;06:45;1863;0;0;
09.03.2013;06:45;07:00;1809;0;0;
09.03.2013;07:00;07:15;1806;0;0;
09.03.2013;07:15;07:30;1843;0;0;
09.03.2013;07:30;07:45;1944;0;0;
09.03.2013;07:45;08:00;2064;0;0;
09.03.2013;08:00;08:15;2129;0;0;
09.03.2013;08:15;08:30;2235;0;0;
09.03.2013;08:30;08:45;2324;0;0;
09.03.2013;08:45;09:00;2442;0;0;
09.03.2013;09:00;09:15;2457;0;0;
09.03.2013;09:15;09:30;2591;0;0;
09.03.2013;09:30;09:45;2565;0;0;
09.03.2013;09:45;10:00;2508;0;0;
09.03.2013;10:00;10:15;2521;0;0;
09.03.2013;10:15;10:30;2391;0;0;
09.03.2013;10:30;10:45;2335;0;0;
09.03.2013;10:45;11:00;2379;0;0;
09.03.2013;11:00;11:15;2393;0;0;
09.03.2013;11:15;11:30;2480;0;0;
09.03.2013;11:30;11:45;2609;0;0;
09.03.2013;11:45;12:00;2636;0;0;
09.03.2013;12:00;12:15;2672;0;0;
09.03.2013;12:15;12:30;2699;0;0;
09.03.2013;12:30;12:45;2657;0;0;
09.03.2013;12:45;13:00;2362;0;0;
09.03.2013;13:00;13:15;2375;0;0;
09.03.2013;13:15;13:30;2448;0;0;
09.03.2013;13:30;13:45;2495;0;0;
09.03.2013;13:45;14:00;2443;0;0;
09.03.2013;14:00;14:15;2413;0;0;
09.03.2013;14:15;14:30;2380;0;0;
09.03.2013;14:30;14:45;2317;0;0;
09.03.2013;14:45;15:00;2377;0;0;
09.03.2013;15:00;15:15;2403;0;0;
09.03.2013;15:15;15:30;2354;0;0;
09.03.2013;15:30;15:45;2395;0;0;
09.03.2013;15:45;16:00;2379;0;0;
09.03.2013;16:00;16:15;2340;0;0;
09.03.2013;16:15;16:30;2347;0;0;
09.03.2013;16:30;16:45;2344;0;0;
09.03.2013;16:45;17:00;2313;0;0;
09.03.2013;17:00;17:15;2280;0;0;
09.03.2013;17:15;17:30;2239;0;0;
09.03.2013;17:30;17:45;2131;0;0;
09.03.2013;17:45;18:00;2095;0;0;
09.03.2013;18:00;18:15;2165;0;0;
09.03.2013;18:15;18:30;2278;0;0;
09.03.2013;18:30;18:45;2348;0;0;
09.03.2013;18:45;19:00;2452;0;0;
09.03.2013;19:00;19:15;2400;0;0;
09.03.2013;19:15;19:30;2397;0;0;
09.03.2013;19:30;19:45;2484;0;0;
09.03.2013;19:45;20:00;2425;0;0;
09.03.2013;20:00;20:15;2434;0;0;
09.03.2013;20:15;20:30;2518;0;0;
09.03.2013;20:30;20:45;2507;0;0;
09.03.2013;20:45;21:00;2420;0;0;
09.03.2013;21:00;21:15;2300;0;0;
09.03.2013;21:15;21:30;2284;0;0;
09.03.2013;21:30;21:45;2273;0;0;
09.03.2013;21:45;22:00;2220;0;0;
09.03.2013;22:00;22:15;2175;0;0;
09.03.2013;22:15;22:30;2268;0;0;
09.03.2013;22:30;22:45;2238;0;0;
09.03.2013;22:45;23:00;2296;0;0;
09.03.2013;23:00;23:15;2388;0;0;
09.03.2013;23:15;23:30;2317;0;0;
09.03.2013;23:30;23:45;2215;0;0;
09.03.2013;23:45;00:00;2187;0;0;
10.03.2013;00:00;00:15;2076;0;0;
10.03.2013;00:15;00:30;2101;0;0;
10.03.2013;00:30;00:45;2074;0;0;
10.03.2013;00:45;01:00;2089;0;0;
10.03.2013;01:00;01:15;2254;0;0;
10.03.2013;01:15;01:30;2260;0;0;
10.03.2013;01:30;01:45;2271;0;0;
10.03.2013;01:45;02:00;2288;0;0;
10.03.2013;02:00;02:15;2337;0;0;
10.03.2013;02:15;02:30;2504;0;0;
10.03.2013;02:30;02:45;2466;0;0;
10.03.2013;02:45;03:00;2519;0;0;
10.03.2013;03:00;03:15;2595;0;0;
