"Datum;""Von"";""bis"";""MW"";""Onshore MW"";""Offshore MW"";"
10.02.2011;18:00;18:15;3382;0;0;
10.02.2011;18:15;18:30;3637;0;0;
10.02.2011;18:30;18:45;3680;0;0;
10.02.2011;18:45;19:00;3644;0;0;
10.02.2011;19:00;19:15;3852;0;0;
10.02.2011;19:15;19:30;4062;0;0;
10.02.2011;19:30;19:45;3971;0;0;
10.02.2011;19:45;20:00;3909;0;0;
10.02.2011;20:00;20:15;3998;0;0;
10.02.2011;20:15;20:30;4093;0;0;
10.02.2011;20:30;20:45;4211;0;0;
10.02.2011;20:45;21:00;4221;0;0;
10.02.2011;21:00;21:15;4116;0;0;
10.02.2011;21:15;21:30;4184;0;0;
10.02.2011;21:30;21:45;4143;0;0;
10.02.2011;21:45;22:00;4254;0;0;
10.02.2011;22:00;22:15;4325;0;0;
10.02.2011;22:15;22:30;4289;0;0;
10.02.2011;22:30;22:45;4394;0;0;
10.02.2011;22:45;23:00;4480;0;0;
10.02.2011;23:00;23:15;4476;0;0;
10.02.2011;23:15;23:30;4564;0;0;
10.02.2011;23:30;23:45;4419;0;0;
10.02.2011;23:45;00:00;4249;0;0;
11.02.2011;00:00;00:15;4093;0;0;
11.02.2011;00:15;00:30;3904;0;0;
11.02.2011;00:30;00:45;3769;0;0;
11.02.2011;00:45;01:00;3695;0;0;
11.02.2011;01:00;01:15;3598;0;0;
11.02.2011;01:15;01:30;3632;0;0;
11.02.2011;01:30;01:45;3679;0;0;
11.02.2011;01:45;02:00;3629;0;0;
11.02.2011;02:00;02:15;3679;0;0;
11.02.2011;02:15;02:30;3731;0;0;
11.02.2011;02:30;02:45;3647;0;0;
11.02.2011;02:45;03:00;3620;0;0;
11.02.2011;03:00;03:15;3689;0;0;
11.02.2011;03:15;03:30;3619;0;0;
11.02.2011;03:30;03:45;3516;0;0;
11.02.2011;03:45;04:00;3545;0;0;
11.02.2011;04:00;04:15;3409;0;0;
11.02.2011;04:15;04:30;3377;0;0;
11.02.2011;04:30;04:45;3446;0;0;
11.02.2011;04:45;05:00;3405;0;0;
11.02.2011;05:00;05:15;3375;0;0;
11.02.2011;05:15;05:30;3415;0;0;
11.02.2011;05:30;05:45;3263;0;0;
11.02.2011;05:45;06:00;3065;0;0;
11.02.2011;06:00;06:15;2932;0;0;
11.02.2011;06:15;06:30;2878;0;0;
11.02.2011;06:30;06:45;2833;0;0;
11.02.2011;06:45;07:00;2826;0;0;
11.02.2011;07:00;07:15;2745;0;0;
11.02.2011;07:15;07:30;2659;0;0;
11.02.2011;07:30;07:45;2675;0;0;
11.02.2011;07:45;08:00;2572;0;0;
11.02.2011;08:00;08:15;2549;0;0;
11.02.2011;08:15;08:30;2489;0;0;
11.02.2011;08:30;08:45;2321;0;0;
11.02.2011;08:45;09:00;2461;0;0;
11.02.2011;09:00;09:15;2584;0;0;
11.02.2011;09:15;09:30;2479;0;0;
11.02.2011;09:30;09:45;2437;0;0;
11.02.2011;09:45;10:00;2389;0;0;
11.02.2011;10:00;10:15;2390;0;0;
11.02.2011;10:15;10:30;2416;0;0;
11.02.2011;10:30;10:45;2555;0;0;
11.02.2011;10:45;11:00;2629;0;0;
11.02.2011;11:00;11:15;2579;0;0;
11.02.2011;11:15;11:30;2621;0;0;
11.02.2011;11:30;11:45;2639;0;0;
11.02.2011;11:45;12:00;2644;0;0;
11.02.2011;12:00;12:15;2781;0;0;
11.02.2011;12:15;12:30;2905;0;0;
11.02.2011;12:30;12:45;2937;0;0;
11.02.2011;12:45;13:00;3031;0;0;
11.02.2011;13:00;13:15;2880;0;0;
11.02.2011;13:15;13:30;2960;0;0;
11.02.2011;13:30;13:45;3079;0;0;
11.02.2011;13:45;14:00;3148;0;0;
11.02.2011;14:00;14:15;3209;0;0;
11.02.2011;14:15;14:30;3170;0;0;
11.02.2011;14:30;14:45;3411;0;0;
11.02.2011;14:45;15:00;3238;0;0;
11.02.2011;15:00;15:15;3348;0;0;
11.02.2011;15:15;15:30;3438;0;0;
11.02.2011;15:30;15:45;3610;0;0;
11.02.2011;15:45;16:00;3654;0;0;
11.02.2011;16:00;16:15;3337;0;0;
11.02.2011;16:15;16:30;3149;0;0;
11.02.2011;16:30;16:45;3304;0;0;
11.02.2011;16:45;17:00;3608;0;0;
11.02.2011;17:00;17:15;3640;0;0;
11.02.2011;17:15;17:30;3700;0;0;
11.02.2011;17:30;17:45;3813;0;0;
11.02.2011;17:45;18:00;3949;0;0;
11.02.2011;18:00;18:15;4151;0;0;
11.02.2011;18:15;18:30;4533;0;0;
11.02.2011;18:30;18:45;4694;0;0;
11.02.2011;18:45;19:00;4845;0;0;
11.02.2011;19:00;19:15;4988;0;0;
11.02.2011;19:15;19:30;5075;0;0;
11.02.2011;19:30;19:45;5017;0;0;
11.02.2011;19:45;20:00;5112;0;0;
11.02.2011;20:00;20:15;5274;0;0;
11.02.2011;20:15;20:30;5181;0;0;
11.02.2011;20:30;20:45;5083;0;0;
11.02.2011;20:45;21:00;5297;0;0;
11.02.2011;21:00;21:15;5223;0;0;
11.02.2011;21:15;21:30;5159;0;0;
11.02.2011;21:30;21:45;5131;0;0;
11.02.2011;21:45;22:00;5181;0;0;
11.02.2011;22:00;22:15;5261;0;0;
11.02.2011;22:15;22:30;5103;0;0;
11.02.2011;22:30;22:45;4986;0;0;
11.02.2011;22:45;23:00;4628;0;0;
11.02.2011;23:00;23:15;4582;0;0;
11.02.2011;23:15;23:30;4656;0;0;
11.02.2011;23:30;23:45;4536;0;0;
11.02.2011;23:45;00:00;4466;0;0;
12.02.2011;00:00;00:15;4206;0;0;
12.02.2011;00:15;00:30;3703;0;0;
12.02.2011;00:30;00:45;3466;0;0;
12.02.2011;00:45;01:00;3502;0;0;
12.02.2011;01:00;01:15;3358;0;0;
12.02.2011;01:15;01:30;3186;0;0;
12.02.2011;01:30;01:45;3006;0;0;
12.02.2011;01:45;02:00;3044;0;0;
12.02.2011;02:00;02:15;2822;0;0;
12.02.2011;02:15;02:30;2469;0;0;
12.02.2011;02:30;02:45;2402;0;0;
12.02.2011;02:45;03:00;2376;0;0;
12.02.2011;03:00;03:15;2272;0;0;
12.02.2011;03:15;03:30;2174;0;0;
12.02.2011;03:30;03:45;1979;0;0;
12.02.2011;03:45;04:00;1754;0;0;
12.02.2011;04:00;04:15;1603;0;0;
12.02.2011;04:15;04:30;1371;0;0;
12.02.2011;04:30;04:45;1303;0;0;
12.02.2011;04:45;05:00;1261;0;0;
12.02.2011;05:00;05:15;1110;0;0;
12.02.2011;05:15;05:30;1061;0;0;
12.02.2011;05:30;05:45;1111;0;0;
12.02.2011;05:45;06:00;1139;0;0;
12.02.2011;06:00;06:15;1058;0;0;
12.02.2011;06:15;06:30;988;0;0;
12.02.2011;06:30;06:45;919;0;0;
12.02.2011;06:45;07:00;911;0;0;
12.02.2011;07:00;07:15;956;0;0;
12.02.2011;07:15;07:30;853;0;0;
12.02.2011;07:30;07:45;828;0;0;
12.02.2011;07:45;08:00;842;0;0;
12.02.2011;08:00;08:15;790;0;0;
12.02.2011;08:15;08:30;766;0;0;
12.02.2011;08:30;08:45;748;0;0;
12.02.2011;08:45;09:00;711;0;0;
12.02.2011;09:00;09:15;701;0;0;
12.02.2011;09:15;09:30;747;0;0;
12.02.2011;09:30;09:45;768;0;0;
12.02.2011;09:45;10:00;771;0;0;
12.02.2011;10:00;10:15;762;0;0;
12.02.2011;10:15;10:30;818;0;0;
12.02.2011;10:30;10:45;819;0;0;
12.02.2011;10:45;11:00;970;0;0;
12.02.2011;11:00;11:15;1037;0;0;
12.02.2011;11:15;11:30;975;0;0;
12.02.2011;11:30;11:45;885;0;0;
12.02.2011;11:45;12:00;890;0;0;
12.02.2011;12:00;12:15;917;0;0;
12.02.2011;12:15;12:30;966;0;0;
12.02.2011;12:30;12:45;886;0;0;
12.02.2011;12:45;13:00;843;0;0;
12.02.2011;13:00;13:15;828;0;0;
12.02.2011;13:15;13:30;811;0;0;
12.02.2011;13:30;13:45;781;0;0;
12.02.2011;13:45;14:00;739;0;0;
12.02.2011;14:00;14:15;732;0;0;
12.02.2011;14:15;14:30;716;0;0;
12.02.2011;14:30;14:45;767;0;0;
12.02.2011;14:45;15:00;770;0;0;
12.02.2011;15:00;15:15;741;0;0;
12.02.2011;15:15;15:30;778;0;0;
12.02.2011;15:30;15:45;782;0;0;
12.02.2011;15:45;16:00;752;0;0;
12.02.2011;16:00;16:15;784;0;0;
12.02.2011;16:15;16:30;715;0;0;
12.02.2011;16:30;16:45;674;0;0;
12.02.2011;16:45;17:00;673;0;0;
12.02.2011;17:00;17:15;647;0;0;
12.02.2011;17:15;17:30;785;0;0;
12.02.2011;17:30;17:45;817;0;0;
12.02.2011;17:45;18:00;824;0;0;
12.02.2011;18:00;18:15;880;0;0;
12.02.2011;18:15;18:30;1015;0;0;
12.02.2011;18:30;18:45;1135;0;0;
12.02.2011;18:45;19:00;1213;0;0;
12.02.2011;19:00;19:15;1308;0;0;
12.02.2011;19:15;19:30;1439;0;0;
12.02.2011;19:30;19:45;1565;0;0;
12.02.2011;19:45;20:00;1601;0;0;
12.02.2011;20:00;20:15;1622;0;0;
12.02.2011;20:15;20:30;1724;0;0;
12.02.2011;20:30;20:45;1961;0;0;
12.02.2011;20:45;21:00;2095;0;0;
12.02.2011;21:00;21:15;2140;0;0;
12.02.2011;21:15;21:30;2108;0;0;
12.02.2011;21:30;21:45;2182;0;0;
12.02.2011;21:45;22:00;2235;0;0;
12.02.2011;22:00;22:15;2358;0;0;
12.02.2011;22:15;22:30;2436;0;0;
12.02.2011;22:30;22:45;2540;0;0;
12.02.2011;22:45;23:00;2595;0;0;
12.02.2011;23:00;23:15;2651;0;0;
12.02.2011;23:15;23:30;2685;0;0;
12.02.2011;23:30;23:45;2609;0;0;
12.02.2011;23:45;00:00;2563;0;0;
13.02.2011;00:00;00:15;2574;0;0;
13.02.2011;00:15;00:30;2541;0;0;
13.02.2011;00:30;00:45;2481;0;0;
13.02.2011;00:45;01:00;2403;0;0;
13.02.2011;01:00;01:15;2394;0;0;
13.02.2011;01:15;01:30;2389;0;0;
13.02.2011;01:30;01:45;2347;0;0;
13.02.2011;01:45;02:00;2310;0;0;
13.02.2011;02:00;02:15;2323;0;0;
13.02.2011;02:15;02:30;2419;0;0;
13.02.2011;02:30;02:45;2548;0;0;
13.02.2011;02:45;03:00;2530;0;0;
13.02.2011;03:00;03:15;2583;0;0;
13.02.2011;03:15;03:30;2609;0;0;
13.02.2011;03:30;03:45;2491;0;0;
13.02.2011;03:45;04:00;2402;0;0;
13.02.2011;04:00;04:15;2296;0;0;
13.02.2011;04:15;04:30;2272;0;0;
13.02.2011;04:30;04:45;2243;0;0;
13.02.2011;04:45;05:00;2193;0;0;
13.02.2011;05:00;05:15;2144;0;0;
13.02.2011;05:15;05:30;2095;0;0;
13.02.2011;05:30;05:45;2026;0;0;
13.02.2011;05:45;06:00;1989;0;0;
13.02.2011;06:00;06:15;1937;0;0;
13.02.2011;06:15;06:30;1908;0;0;
13.02.2011;06:30;06:45;1866;0;0;
13.02.2011;06:45;07:00;1899;0;0;
13.02.2011;07:00;07:15;1900;0;0;
13.02.2011;07:15;07:30;1883;0;0;
13.02.2011;07:30;07:45;1910;0;0;
13.02.2011;07:45;08:00;1958;0;0;
13.02.2011;08:00;08:15;2027;0;0;
13.02.2011;08:15;08:30;2044;0;0;
13.02.2011;08:30;08:45;2075;0;0;
13.02.2011;08:45;09:00;2192;0;0;
13.02.2011;09:00;09:15;2253;0;0;
13.02.2011;09:15;09:30;2260;0;0;
13.02.2011;09:30;09:45;2130;0;0;
13.02.2011;09:45;10:00;1974;0;0;
13.02.2011;10:00;10:15;2003;0;0;
13.02.2011;10:15;10:30;1942;0;0;
13.02.2011;10:30;10:45;1823;0;0;
13.02.2011;10:45;11:00;1820;0;0;
13.02.2011;11:00;11:15;1770;0;0;
13.02.2011;11:15;11:30;1697;0;0;
13.02.2011;11:30;11:45;1688;0;0;
13.02.2011;11:45;12:00;1700;0;0;
13.02.2011;12:00;12:15;1657;0;0;
13.02.2011;12:15;12:30;1601;0;0;
13.02.2011;12:30;12:45;1482;0;0;
13.02.2011;12:45;13:00;1497;0;0;
13.02.2011;13:00;13:15;1569;0;0;
13.02.2011;13:15;13:30;1542;0;0;
13.02.2011;13:30;13:45;1484;0;0;
13.02.2011;13:45;14:00;1548;0;0;
13.02.2011;14:00;14:15;1559;0;0;
13.02.2011;14:15;14:30;1585;0;0;
13.02.2011;14:30;14:45;1613;0;0;
13.02.2011;14:45;15:00;1602;0;0;
13.02.2011;15:00;15:15;1687;0;0;
13.02.2011;15:15;15:30;1697;0;0;
13.02.2011;15:30;15:45;1671;0;0;
13.02.2011;15:45;16:00;1708;0;0;
13.02.2011;16:00;16:15;1630;0;0;
13.02.2011;16:15;16:30;1676;0;0;
13.02.2011;16:30;16:45;1658;0;0;
13.02.2011;16:45;17:00;1659;0;0;
13.02.2011;17:00;17:15;1720;0;0;
13.02.2011;17:15;17:30;1696;0;0;
13.02.2011;17:30;17:45;1590;0;0;
13.02.2011;17:45;18:00;1621;0;0;
13.02.2011;18:00;18:15;1700;0;0;
13.02.2011;18:15;18:30;1728;0;0;
13.02.2011;18:30;18:45;1807;0;0;
13.02.2011;18:45;19:00;1895;0;0;
13.02.2011;19:00;19:15;2006;0;0;
13.02.2011;19:15;19:30;1916;0;0;
13.02.2011;19:30;19:45;1925;0;0;
13.02.2011;19:45;20:00;1916;0;0;
13.02.2011;20:00;20:15;1972;0;0;
13.02.2011;20:15;20:30;1926;0;0;
13.02.2011;20:30;20:45;1997;0;0;
13.02.2011;20:45;21:00;2072;0;0;
13.02.2011;21:00;21:15;2100;0;0;
13.02.2011;21:15;21:30;2049;0;0;
13.02.2011;21:30;21:45;2177;0;0;
13.02.2011;21:45;22:00;2280;0;0;
13.02.2011;22:00;22:15;2304;0;0;
13.02.2011;22:15;22:30;2394;0;0;
13.02.2011;22:30;22:45;2493;0;0;
13.02.2011;22:45;23:00;2580;0;0;
13.02.2011;23:00;23:15;2614;0;0;
13.02.2011;23:15;23:30;2585;0;0;
13.02.2011;23:30;23:45;2553;0;0;
13.02.2011;23:45;00:00;2486;0;0;
14.02.2011;00:00;00:15;2466;0;0;
14.02.2011;00:15;00:30;2420;0;0;
14.02.2011;00:30;00:45;2371;0;0;
14.02.2011;00:45;01:00;2352;0;0;
14.02.2011;01:00;01:15;2344;0;0;
14.02.2011;01:15;01:30;2347;0;0;
14.02.2011;01:30;01:45;2383;0;0;
14.02.2011;01:45;02:00;2360;0;0;
14.02.2011;02:00;02:15;2336;0;0;
14.02.2011;02:15;02:30;2342;0;0;
14.02.2011;02:30;02:45;2427;0;0;
14.02.2011;02:45;03:00;2489;0;0;
14.02.2011;03:00;03:15;2564;0;0;
14.02.2011;03:15;03:30;2636;0;0;
14.02.2011;03:30;03:45;2682;0;0;
14.02.2011;03:45;04:00;2782;0;0;
14.02.2011;04:00;04:15;2888;0;0;
14.02.2011;04:15;04:30;3008;0;0;
14.02.2011;04:30;04:45;3044;0;0;
14.02.2011;04:45;05:00;2950;0;0;
14.02.2011;05:00;05:15;2917;0;0;
14.02.2011;05:15;05:30;2890;0;0;
14.02.2011;05:30;05:45;2879;0;0;
14.02.2011;05:45;06:00;3008;0;0;
14.02.2011;06:00;06:15;3069;0;0;
14.02.2011;06:15;06:30;3175;0;0;
14.02.2011;06:30;06:45;3096;0;0;
14.02.2011;06:45;07:00;3118;0;0;
14.02.2011;07:00;07:15;3219;0;0;
14.02.2011;07:15;07:30;3354;0;0;
14.02.2011;07:30;07:45;3445;0;0;
14.02.2011;07:45;08:00;3599;0;0;
14.02.2011;08:00;08:15;3564;0;0;
14.02.2011;08:15;08:30;3597;0;0;
14.02.2011;08:30;08:45;3751;0;0;
14.02.2011;08:45;09:00;3927;0;0;
14.02.2011;09:00;09:15;3973;0;0;
14.02.2011;09:15;09:30;3921;0;0;
14.02.2011;09:30;09:45;4099;0;0;
14.02.2011;09:45;10:00;4202;0;0;
14.02.2011;10:00;10:15;4326;0;0;
14.02.2011;10:15;10:30;4305;0;0;
14.02.2011;10:30;10:45;4331;0;0;
14.02.2011;10:45;11:00;4209;0;0;
14.02.2011;11:00;11:15;4240;0;0;
14.02.2011;11:15;11:30;4099;0;0;
14.02.2011;11:30;11:45;4135;0;0;
14.02.2011;11:45;12:00;4175;0;0;
14.02.2011;12:00;12:15;4108;0;0;
14.02.2011;12:15;12:30;4105;0;0;
14.02.2011;12:30;12:45;4121;0;0;
14.02.2011;12:45;13:00;4203;0;0;
14.02.2011;13:00;13:15;4143;0;0;
14.02.2011;13:15;13:30;4096;0;0;
14.02.2011;13:30;13:45;3964;0;0;
14.02.2011;13:45;14:00;4019;0;0;
14.02.2011;14:00;14:15;4194;0;0;
14.02.2011;14:15;14:30;4115;0;0;
14.02.2011;14:30;14:45;3979;0;0;
14.02.2011;14:45;15:00;4089;0;0;
14.02.2011;15:00;15:15;4110;0;0;
14.02.2011;15:15;15:30;4032;0;0;
14.02.2011;15:30;15:45;4101;0;0;
14.02.2011;15:45;16:00;4226;0;0;
14.02.2011;16:00;16:15;4210;0;0;
14.02.2011;16:15;16:30;4276;0;0;
14.02.2011;16:30;16:45;4189;0;0;
14.02.2011;16:45;17:00;4065;0;0;
14.02.2011;17:00;17:15;4161;0;0;
14.02.2011;17:15;17:30;4190;0;0;
14.02.2011;17:30;17:45;4250;0;0;
14.02.2011;17:45;18:00;4297;0;0;
14.02.2011;18:00;18:15;4343;0;0;
14.02.2011;18:15;18:30;4339;0;0;
14.02.2011;18:30;18:45;4414;0;0;
14.02.2011;18:45;19:00;4379;0;0;
14.02.2011;19:00;19:15;4404;0;0;
14.02.2011;19:15;19:30;4577;0;0;
14.02.2011;19:30;19:45;4751;0;0;
14.02.2011;19:45;20:00;4889;0;0;
14.02.2011;20:00;20:15;4847;0;0;
14.02.2011;20:15;20:30;4810;0;0;
14.02.2011;20:30;20:45;4915;0;0;
14.02.2011;20:45;21:00;4852;0;0;
14.02.2011;21:00;21:15;4796;0;0;
14.02.2011;21:15;21:30;4879;0;0;
14.02.2011;21:30;21:45;4875;0;0;
14.02.2011;21:45;22:00;4786;0;0;
14.02.2011;22:00;22:15;4658;0;0;
14.02.2011;22:15;22:30;4529;0;0;
14.02.2011;22:30;22:45;4370;0;0;
14.02.2011;22:45;23:00;4331;0;0;
14.02.2011;23:00;23:15;4168;0;0;
14.02.2011;23:15;23:30;4335;0;0;
14.02.2011;23:30;23:45;4464;0;0;
14.02.2011;23:45;00:00;4606;0;0;
15.02.2011;00:00;00:15;4758;0;0;
15.02.2011;00:15;00:30;4773;0;0;
15.02.2011;00:30;00:45;4582;0;0;
15.02.2011;00:45;01:00;4576;0;0;
15.02.2011;01:00;01:15;4539;0;0;
15.02.2011;01:15;01:30;4468;0;0;
15.02.2011;01:30;01:45;4472;0;0;
15.02.2011;01:45;02:00;4517;0;0;
15.02.2011;02:00;02:15;4553;0;0;
15.02.2011;02:15;02:30;4479;0;0;
15.02.2011;02:30;02:45;4329;0;0;
15.02.2011;02:45;03:00;4378;0;0;
15.02.2011;03:00;03:15;4417;0;0;
15.02.2011;03:15;03:30;4471;0;0;
15.02.2011;03:30;03:45;4310;0;0;
15.02.2011;03:45;04:00;4369;0;0;
15.02.2011;04:00;04:15;4329;0;0;
15.02.2011;04:15;04:30;4317;0;0;
15.02.2011;04:30;04:45;4295;0;0;
15.02.2011;04:45;05:00;4272;0;0;
15.02.2011;05:00;05:15;4120;0;0;
15.02.2011;05:15;05:30;4067;0;0;
15.02.2011;05:30;05:45;4080;0;0;
15.02.2011;05:45;06:00;4148;0;0;
15.02.2011;06:00;06:15;4008;0;0;
15.02.2011;06:15;06:30;3835;0;0;
15.02.2011;06:30;06:45;3829;0;0;
15.02.2011;06:45;07:00;3946;0;0;
15.02.2011;07:00;07:15;3928;0;0;
15.02.2011;07:15;07:30;3979;0;0;
15.02.2011;07:30;07:45;4147;0;0;
15.02.2011;07:45;08:00;4068;0;0;
15.02.2011;08:00;08:15;4128;0;0;
15.02.2011;08:15;08:30;4219;0;0;
15.02.2011;08:30;08:45;4139;0;0;
15.02.2011;08:45;09:00;4086;0;0;
15.02.2011;09:00;09:15;4019;0;0;
15.02.2011;09:15;09:30;3933;0;0;
15.02.2011;09:30;09:45;3721;0;0;
15.02.2011;09:45;10:00;3707;0;0;
15.02.2011;10:00;10:15;3689;0;0;
15.02.2011;10:15;10:30;3684;0;0;
15.02.2011;10:30;10:45;3646;0;0;
15.02.2011;10:45;11:00;3512;0;0;
15.02.2011;11:00;11:15;3489;0;0;
15.02.2011;11:15;11:30;3556;0;0;
15.02.2011;11:30;11:45;3468;0;0;
15.02.2011;11:45;12:00;3473;0;0;
15.02.2011;12:00;12:15;3533;0;0;
15.02.2011;12:15;12:30;3623;0;0;
15.02.2011;12:30;12:45;3665;0;0;
15.02.2011;12:45;13:00;3724;0;0;
15.02.2011;13:00;13:15;3677;0;0;
15.02.2011;13:15;13:30;3667;0;0;
15.02.2011;13:30;13:45;3627;0;0;
15.02.2011;13:45;14:00;3616;0;0;
15.02.2011;14:00;14:15;3641;0;0;
15.02.2011;14:15;14:30;3711;0;0;
15.02.2011;14:30;14:45;3719;0;0;
15.02.2011;14:45;15:00;3725;0;0;
15.02.2011;15:00;15:15;3890;0;0;
15.02.2011;15:15;15:30;4034;0;0;
15.02.2011;15:30;15:45;4075;0;0;
15.02.2011;15:45;16:00;4300;0;0;
15.02.2011;16:00;16:15;4406;0;0;
15.02.2011;16:15;16:30;4426;0;0;
15.02.2011;16:30;16:45;4395;0;0;
15.02.2011;16:45;17:00;4538;0;0;
15.02.2011;17:00;17:15;4730;0;0;
15.02.2011;17:15;17:30;4688;0;0;
15.02.2011;17:30;17:45;4724;0;0;
15.02.2011;17:45;18:00;4859;0;0;
15.02.2011;18:00;18:15;4995;0;0;
15.02.2011;18:15;18:30;5048;0;0;
15.02.2011;18:30;18:45;4958;0;0;
15.02.2011;18:45;19:00;4771;0;0;
15.02.2011;19:00;19:15;4779;0;0;
15.02.2011;19:15;19:30;4652;0;0;
15.02.2011;19:30;19:45;4618;0;0;
15.02.2011;19:45;20:00;4481;0;0;
15.02.2011;20:00;20:15;4344;0;0;
15.02.2011;20:15;20:30;4186;0;0;
15.02.2011;20:30;20:45;4081;0;0;
15.02.2011;20:45;21:00;4056;0;0;
15.02.2011;21:00;21:15;4092;0;0;
15.02.2011;21:15;21:30;4117;0;0;
15.02.2011;21:30;21:45;4124;0;0;
15.02.2011;21:45;22:00;4059;0;0;
15.02.2011;22:00;22:15;4048;0;0;
15.02.2011;22:15;22:30;3984;0;0;
15.02.2011;22:30;22:45;3926;0;0;
15.02.2011;22:45;23:00;3923;0;0;
15.02.2011;23:00;23:15;3872;0;0;
15.02.2011;23:15;23:30;3645;0;0;
15.02.2011;23:30;23:45;3484;0;0;
15.02.2011;23:45;00:00;3454;0;0;
16.02.2011;00:00;00:15;3329;0;0;
16.02.2011;00:15;00:30;3328;0;0;
16.02.2011;00:30;00:45;3277;0;0;
16.02.2011;00:45;01:00;3171;0;0;
16.02.2011;01:00;01:15;3217;0;0;
16.02.2011;01:15;01:30;3215;0;0;
16.02.2011;01:30;01:45;3238;0;0;
16.02.2011;01:45;02:00;3204;0;0;
16.02.2011;02:00;02:15;3210;0;0;
16.02.2011;02:15;02:30;3200;0;0;
16.02.2011;02:30;02:45;3173;0;0;
16.02.2011;02:45;03:00;3077;0;0;
16.02.2011;03:00;03:15;3055;0;0;
16.02.2011;03:15;03:30;3076;0;0;
16.02.2011;03:30;03:45;3055;0;0;
16.02.2011;03:45;04:00;2972;0;0;
16.02.2011;04:00;04:15;3024;0;0;
16.02.2011;04:15;04:30;3057;0;0;
16.02.2011;04:30;04:45;2863;0;0;
16.02.2011;04:45;05:00;2717;0;0;
16.02.2011;05:00;05:15;2682;0;0;
16.02.2011;05:15;05:30;2793;0;0;
16.02.2011;05:30;05:45;2750;0;0;
16.02.2011;05:45;06:00;2647;0;0;
16.02.2011;06:00;06:15;2631;0;0;
16.02.2011;06:15;06:30;2528;0;0;
16.02.2011;06:30;06:45;2410;0;0;
16.02.2011;06:45;07:00;2390;0;0;
16.02.2011;07:00;07:15;2404;0;0;
16.02.2011;07:15;07:30;2394;0;0;
16.02.2011;07:30;07:45;2280;0;0;
16.02.2011;07:45;08:00;2259;0;0;
16.02.2011;08:00;08:15;2165;0;0;
16.02.2011;08:15;08:30;2129;0;0;
16.02.2011;08:30;08:45;2085;0;0;
16.02.2011;08:45;09:00;2007;0;0;
16.02.2011;09:00;09:15;1976;0;0;
16.02.2011;09:15;09:30;1844;0;0;
16.02.2011;09:30;09:45;1709;0;0;
16.02.2011;09:45;10:00;1678;0;0;
16.02.2011;10:00;10:15;1669;0;0;
16.02.2011;10:15;10:30;1640;0;0;
16.02.2011;10:30;10:45;1596;0;0;
16.02.2011;10:45;11:00;1485;0;0;
16.02.2011;11:00;11:15;1477;0;0;
16.02.2011;11:15;11:30;1470;0;0;
16.02.2011;11:30;11:45;1479;0;0;
16.02.2011;11:45;12:00;1511;0;0;
16.02.2011;12:00;12:15;1448;0;0;
16.02.2011;12:15;12:30;1414;0;0;
16.02.2011;12:30;12:45;1390;0;0;
16.02.2011;12:45;13:00;1403;0;0;
16.02.2011;13:00;13:15;1394;0;0;
16.02.2011;13:15;13:30;1267;0;0;
16.02.2011;13:30;13:45;1243;0;0;
16.02.2011;13:45;14:00;1249;0;0;
16.02.2011;14:00;14:15;1257;0;0;
16.02.2011;14:15;14:30;1267;0;0;
16.02.2011;14:30;14:45;1254;0;0;
16.02.2011;14:45;15:00;1276;0;0;
16.02.2011;15:00;15:15;1253;0;0;
16.02.2011;15:15;15:30;1239;0;0;
16.02.2011;15:30;15:45;1260;0;0;
16.02.2011;15:45;16:00;1304;0;0;
16.02.2011;16:00;16:15;1422;0;0;
16.02.2011;16:15;16:30;1355;0;0;
16.02.2011;16:30;16:45;1338;0;0;
16.02.2011;16:45;17:00;1315;0;0;
16.02.2011;17:00;17:15;1439;0;0;
16.02.2011;17:15;17:30;1551;0;0;
16.02.2011;17:30;17:45;1699;0;0;
16.02.2011;17:45;18:00;1814;0;0;
16.02.2011;18:00;18:15;1957;0;0;
16.02.2011;18:15;18:30;2002;0;0;
16.02.2011;18:30;18:45;2030;0;0;
16.02.2011;18:45;19:00;1990;0;0;
16.02.2011;19:00;19:15;2003;0;0;
16.02.2011;19:15;19:30;2063;0;0;
16.02.2011;19:30;19:45;2014;0;0;
16.02.2011;19:45;20:00;1939;0;0;
16.02.2011;20:00;20:15;1861;0;0;
16.02.2011;20:15;20:30;1735;0;0;
16.02.2011;20:30;20:45;1690;0;0;
16.02.2011;20:45;21:00;1646;0;0;
16.02.2011;21:00;21:15;1625;0;0;
16.02.2011;21:15;21:30;1609;0;0;
16.02.2011;21:30;21:45;1621;0;0;
16.02.2011;21:45;22:00;1628;0;0;
16.02.2011;22:00;22:15;1513;0;0;
16.02.2011;22:15;22:30;1506;0;0;
16.02.2011;22:30;22:45;1547;0;0;
16.02.2011;22:45;23:00;1562;0;0;
16.02.2011;23:00;23:15;1514;0;0;
16.02.2011;23:15;23:30;1467;0;0;
16.02.2011;23:30;23:45;1509;0;0;
16.02.2011;23:45;00:00;1535;0;0;
17.02.2011;00:00;00:15;1449;0;0;
17.02.2011;00:15;00:30;1470;0;0;
17.02.2011;00:30;00:45;1403;0;0;
17.02.2011;00:45;01:00;1415;0;0;
17.02.2011;01:00;01:15;1424;0;0;
17.02.2011;01:15;01:30;1519;0;0;
17.02.2011;01:30;01:45;1522;0;0;
17.02.2011;01:45;02:00;1532;0;0;
17.02.2011;02:00;02:15;1565;0;0;
